EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'800897188047,10.89,B07QPC2F82,"#269.378, (Kosmetik)",-2.58 ,"-18,41 %"
'800897203788,10.89,B086LJDDSF,-,-2.58 ,"-18,41 %"
'800897190453,10.99,B07SFCDCVN,"#3.382, (Kosmetik)",-4.76 ,"-43,48 %"
'800897190361,10.99,B07SB2HCT5,"#3.069, (Kosmetik)",-4.76 ,"-43,48 %"
'800897190408,10.99,B07SB2KVM3,"#3.069, (Kosmetik)",-5.47 ,"-49,96 %"
'800897190378,10.99,B07SC5C8XV,"#3.069, (Kosmetik)",-5.37 ,"-53,69 %"
'800897190347,10.99,B07SFCDCVS,"#3.069, (Kosmetik)",-5.41 ,"-49,42 %"
'3700609711082,17.6,B0867DH519,-,-2.62 ,"-11,86 %"
'3700609711099,17.6,B0853BKNJK,"#379.065, (Kosmetik)",-2.68 ,"-12,20 %"
'609332950337,4.5,B07B2RST8S,-,-3.19 ,"-318,69 %"
'4260376614713,21.3,B09LVT6D5L,"#165.853, (Kosmetik)",-6.24 ,"-20,88 %"
'689304321129,23.9,B07BFD5H4K,"#106.741, (Kosmetik)",-5.75 ,"-22,46 %"
'689304320689,23.9,B01DWKHT3K,"#106.949, (Kosmetik)",-5.08 ,"-26,89 %"
'681619805134,8.5,B010RA6HD6,"#84.582, (Kosmetik)",0.09 ,"0,52 %"
'4260453592033,7.98,B09YV7HWCR,"#696, (Kosmetik)",-3.05 ,"-305,04 %"
'4059729393692,9.0,B0BD5QY9N5,"#59.127, (Kosmetik)",-2.86 ,"-285,72 %"
'4052136083828,4.46,B078XFJNJQ,"#7.094, (Kosmetik)",-1.55 ,"-26,24 %"
'5029724162202,4.98,B07ZVXK5NQ,"#334.768, (Kosmetik)",-3.04 ,"-304,09 %"
'5029724162080,5.24,B07ZVXFV4B,"#164.780, (Kosmetik)",-3.04 ,"-304,11 %"
'4260376614751,18.2,B09LVTM1SL,"#95.858, (Kosmetik)",-5.33 ,"-25,46 %"
'4052136141122,6.71,B09MZGVV7Z,"#215.088, (Kosmetik)",-0.78 ,"-8,82 %"
'8015150157667,14.62,B00U2QBLH8,"#91.663, (Kosmetik)",-4.75 ,"-28,62 %"
'5902768711943,5.18,B076HM6SZP,"#261.802, (Kosmetik)",-3.69 ,"-369,35 %"
'3700756605029,18.45,B008AVJJDU,"#406.260, (Kosmetik)",-4.38 ,"-438,07 %"
'3700756605036,17.85,B008AVJJ4O,-,-4.42 ,"-44,26 %"
'3700756605043,12.95,B008AVJIP4,"#200.596, (Kosmetik)",-5.77 ,"-28,43 %"
'3700756605005,12.95,B00PMNOUME,"#286.357, (Kosmetik)",-6.18 ,"-30,08 %"
'3284410049126,19.12,B0BC1CD5LM,"#225.162, (Kosmetik)",-4.50 ,"-31,87 %"
'860332000235,14.96,B072C7ZJQ7,"#221.223, (Kosmetik)",-6.25 ,"-25,03 %"
'3700076456103,35.77,B085B1YL1S,"#452.917, (Kosmetik)",-7.93 ,"-20,98 %"
'3700076456127,35.77,B085B2CY6X,"#433.647, (Kosmetik)",-9.47 ,"-17,83 %"
'3700076456141,29.0,B085B28SYX,"#193.562, (Kosmetik)",-8.41 ,"-20,71 %"
'4017505999216,12.71,B073191XC4,"#235.164, (Kosmetik)",-5.39 ,"-32,68 %"
'5907587103283,20.0,B00VXDHWQI,"#639.454, (Kosmetik)",-5.60 ,"-22,38 %"
'4021457646869,5.99,B09CLMYFMR,"#35.513, (Kosmetik)",-1.29 ,"-18,49 %"
'4021457645510,7.69,B09CLLNJKG,"#35.513, (Kosmetik)",-0.84 ,"-6,98 %"
'4021457645527,7.69,B09CLT2436,"#35.513, (Kosmetik)",-0.84 ,"-6,98 %"
'5902082520221,6.74,B073MNTFMR,"#30.811, (Kosmetik)",-3.70 ,"-369,58 %"
'5902082536994,5.99,B082Z6BTJD,"#221.744, (Kosmetik)",-1.27 ,"-18,20 %"
'5902082520252,6.74,B07F1NCGVD,"#30.811, (Kosmetik)",-1.67 ,"-20,91 %"
'5902082520245,6.74,B073MRKY13,"#30.811, (Kosmetik)",-1.67 ,"-20,92 %"
'5902082520238,6.74,B073MP17HD,"#30.811, (Kosmetik)",-3.70 ,"-369,70 %"
'5902082527442,8.24,B07Y89Q8XQ,"#180.721, (Kosmetik)",-1.25 ,"-16,30 %"
'081555966096,4.76,B01E1SLD7U,-,1.45 ,"6,07 %"
'081555966027,4.76,B01E1SL87U,-,-3.04 ,"-304,39 %"
'3605970586287,11.25,B00L72Q5K4,"#388.361, (Kosmetik)",-3.05 ,"-304,88 %"
'800897007393,11.99,B099XRGP6Y,-,-8.30 ,"-15,96 %"
'800897138523,10.29,B003HG4VLS,"#107.756, (Kosmetik)",-0.55 ,"-5,52 %"
'3390150580345,17.7,B09F6QS4YN,-,-6.46 ,"-27,78 %"
'681619813542,7.5,B07DX7K6F6,"#612.578, (Kosmetik)",-3.04 ,"-304,36 %"
'4037900553851,18.99,B09L8Y3W5T,"#37.346, (Kosmetik)",-5.66 ,"-29,78 %"
'681619813566,9.6,B07DX7KTDF,-,-0.54 ,"-3,98 %"
'681619813573,9.47,B07DX3FF38,"#606.791, (Kosmetik)",-1.02 ,"-8,55 %"
'681619813511,7.5,B07DXDJF9F,"#551.049, (Kosmetik)",-3.04 ,"-304,39 %"
'681619813535,7.5,B07DX3DX4S,"#405.887, (Kosmetik)",-1.06 ,"-9,86 %"
'681619813580,7.5,B07DX7KGWN,"#612.577, (Kosmetik)",-0.58 ,"-6,02 %"
'4016083059640,12.38,B086DPXHRF,"#45.830, (Kosmetik)",-3.99 ,"-398,58 %"
'8015150134033,23.8,B097BZGBQM,-,-6.60 ,"-19,69 %"
'8015150134019,18.0,B097BXXT1X,-,-5.63 ,"-23,49 %"
'4017505999612,15.71,B07D7R8J3K,"#163.021, (Kosmetik)",-5.57 ,"-30,45 %"
'5060102606185,23.0,B0846DQFLZ,"#452.688, (Kosmetik)",-6.46 ,"-20,07 %"
'4260376614881,12.05,B09LVTKW1Y,"#227.147, (Kosmetik)",-5.45 ,"-32,22 %"
'8435446412087,9.69,B08FN6GCL5,"#87.461, (Kosmetik)",-0.49 ,"-3,49 %"
'8435446412063,10.2,B08FN7RPKC,"#87.461, (Kosmetik)",-0.58 ,"-5,90 %"
'5011522077697,10.88,B00NOQU4GC,"#502.008, (Kosmetik)",-0.33 ,"-2,19 %"
'8435446412100,6.98,B08FN5YH2S,"#87.461, (Kosmetik)",-0.64 ,"-4,97 %"
'8435446412094,11.16,B08FN6D4NW,"#87.461, (Kosmetik)",-0.51 ,"-3,63 %"
'8435446412070,10.2,B08FN4N6F6,"#87.461, (Kosmetik)",-0.68 ,"-5,28 %"
'8435446413619,4.48,B096N7XBWP,"#69.133, (Kosmetik)",-1.77 ,"-22,21 %"
'8435446413602,4.48,B096N9P93S,"#69.133, (Kosmetik)",-1.77 ,"-22,21 %"
'8435446413626,4.48,B096NC5H1K,"#69.133, (Kosmetik)",-1.77 ,"-22,21 %"
'8435446413589,4.48,B096N9F596,"#69.133, (Kosmetik)",-1.77 ,"-22,21 %"
'8435446412278,4.48,B096NBWN4T,"#69.133, (Kosmetik)",-1.77 ,"-22,21 %"
'8435446412308,4.48,B096NBWN4R,"#69.133, (Kosmetik)",-1.77 ,"-22,21 %"
'773602008537,13.46,B00FZRSMKI,"#44.488, (Kosmetik)",-6.19 ,"-31,60 %"
'885190100545,11.62,B072M3NK24,-,0.48 ,"2,07 %"
'4017505997694,20.96,B00CAJFGIU,"#262.644, (Kosmetik)",-5.90 ,"-21,07 %"
'773602653751,12.06,B0BKR3M8LB,"#473.230, (Kosmetik)",-4.81 ,"-27,99 %"
'3700756602585,14.18,B07PWH4156,"#346.731, (Kosmetik)",-4.49 ,"-28,05 %"
'3540550010403,34.36,B09J56QBDV,"#540.948, (Kosmetik)",-5.65 ,"-29,74 %"
'4260453592156,11.96,B084MM7PR5,"#730, (Kosmetik)",-3.33 ,"-333,15 %"
'5902082524762,6.74,B07F4L7Z2D,"#167.401, (Kosmetik)",-1.41 ,"-15,73 %"
'818107026782,20.0,B097Z73J7N,-,-3.99 ,"-398,95 %"
'4260376614720,21.3,B09LVV9HP4,"#294.089, (Kosmetik)",-5.64 ,"-23,54 %"
'5902082527480,8.24,B07S9T4V48,"#107.848, (Kosmetik)",-0.99 ,"-8,22 %"
'044386109667,8.95,B07MNZ72Q1,"#75.742, (Kosmetik)",-1.55 ,"-25,86 %"
'0044386109650,7.19,B07MDK2XVX,"#75.742, (Kosmetik)",-1.42 ,"-15,82 %"
'0044386109636,7.19,B07MDK36SX,"#75.742, (Kosmetik)",-1.54 ,"-25,68 %"
'0044386120761,8.95,B07M9Y3NBQ,"#75.742, (Kosmetik)",-3.05 ,"-304,84 %"
'081555653217,10.7,B0759QN69K,-,-0.50 ,"-5,37 %"
'081555653231,8.56,B0759MW8KP,-,-0.48 ,"-5,17 %"
'081555653286,8.56,B0759WR4Y9,-,-0.69 ,"-7,38 %"
'767332601243,38.4,B000GDF48O,"#288.632, (Kosmetik)",-8.15 ,"-20,41 %"
'773602153770,21.39,B00UGK2MN2,"#144.343, (Kosmetik)",-4.95 ,"-40,77 %"
'4013888086505,22.42,B01BU0VFVQ,-,-6.45 ,"-23,89 %"
'5055467310624,12.0,B0846DFSK9,"#562.155, (Kosmetik)",-5.66 ,"-29,39 %"
'5055467309987,24.0,B0846DLBFS,"#321.591, (Kosmetik)",-6.14 ,"-25,60 %"
'5055467310631,19.2,B0846DCZFD,"#341.831, (Kosmetik)",-6.08 ,"-25,96 %"
'5055467309970,19.2,B0846F6Z1S,"#543.778, (Kosmetik)",-5.27 ,"-34,31 %"
'5011522047065,4.49,B01MZBYNND,"#118.506, (Kosmetik)",-3.05 ,"-304,63 %"
'4008666650078,22.95,B08Q43XHDX,"#44.642, (Kosmetik)",-6.26 ,"-25,05 %"
'4008666650061,22.95,B08Q3YRQJX,"#44.642, (Kosmetik)",-6.13 ,"-25,68 %"
'4005529402010,17.18,B002FKR9QG,"#38.073, (Kosmetik)",-5.76 ,"-28,60 %"
'4017505993801,4.17,B000W7DMH4,"#31.325, (Kosmetik)",-2.45 ,"-49,54 %"
'5907755302494,4.0,B01EO63YL2,"#594.600, (Kosmetik)",-2.85 ,"-284,97 %"
'5907755302548,4.0,B01EO63ZQG,-,-0.03 ,"-0,18 %"
'5907755302869,4.0,B01EO647LS,-,-0.22 ,"-1,45 %"
'5907755302692,4.0,B01EO64358,"#600.329, (Kosmetik)",-0.03 ,"-0,18 %"
