EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'4020829043589,13.5,B071L5YVRF,"#74.930, (Kosmetik)",-3.38 ,"-21,11 %"
'4020829043770,8.66,B071D5GM29,"#74.930, (Kosmetik)",-1.05 ,"-7,76 %"
'4020829043794,13.5,B06ZZ3CYXR,"#19.477, (Kosmetik)",-4.25 ,"-27,04 %"
'716170192710,28.49,B07GJFZSP8,"#582.392, (Kosmetik)",4.33 ,"9,34 %"
'800897190453,10.99,B07SFCDCVN,"#3.382, (Kosmetik)",-4.76 ,"-43,48 %"
'800897190361,10.99,B07SB2HCT5,"#3.069, (Kosmetik)",-4.76 ,"-43,48 %"
'800897190408,10.99,B07SB2KVM3,"#3.069, (Kosmetik)",-5.47 ,"-49,96 %"
'800897190378,10.99,B07SC5C8XV,"#3.069, (Kosmetik)",-5.37 ,"-53,69 %"
'800897190569,8.79,B07SGSXF79,-,2.78 ,"13,80 %"
'800897190347,10.99,B07SFCDCVS,"#3.069, (Kosmetik)",-5.41 ,"-49,42 %"
'716170192727,28.49,B07GJ6P7W9,"#618.937, (Kosmetik)",-1.27 ,"-3,40 %"
'800897207281,10.39,B08VJ6LX99,"#6.419, (Kosmetik)",-2.87 ,"-22,15 %"
'8435446418683,13.95,B0BBG7YZ86,"#5.643, (Kosmetik)",-5.15 ,"-36,78 %"
'8435446418690,13.95,B0BBG6V5FK,"#5.643, (Kosmetik)",-5.15 ,"-36,78 %"
'8435446418706,12.95,B0BBG6ZYTH,"#5.643, (Kosmetik)",-5.75 ,"-48,33 %"
'8435446418669,13.95,B0BBG7V7WJ,"#5.643, (Kosmetik)",-5.86 ,"-45,25 %"
'8435446419178,13.95,B0BWFGNV2P,"#5.643, (Kosmetik)",-6.59 ,"-55,39 %"
'8435446418676,13.95,B0BBG6TT9R,"#5.643, (Kosmetik)",-5.86 ,"-45,24 %"
'8435446418645,13.95,B0BYH2L9DL,"#5.643, (Kosmetik)",-5.86 ,"-45,24 %"
'8435446418652,13.95,B0BYGYV241,"#5.643, (Kosmetik)",-5.15 ,"-36,78 %"
'094800003033,20.99,B00021B3XU,"#168.151, (Bürobedarf & Schreibwaren)",-3.13 ,"-12,29 %"
'094800003057,20.9,B0013MVZRQ,-,-5.62 ,"-25,80 %"
'094800003507,20.99,B00021B3YO,-,-5.05 ,"-22,23 %"
'094800272972,20.99,B00188NVFE,"#192.637, (Bürobedarf & Schreibwaren)",-5.57 ,"-25,41 %"
'094800272989,20.9,B00021B402,"#168.151, (Bürobedarf & Schreibwaren)",-20.10 ,"-2.010,14 %"
'081555969936,6.66,B01M1H3RSB,"#2.505, (Kosmetik)",-2.61 ,"-32,64 %"
'081555969837,6.66,B009WI05BU,"#7.052, (Kosmetik)",-1.88 ,"-21,00 %"
'4008666650207,25.5,B00L847HVC,"#7.237, (Kosmetik)",-9.01 ,"-38,51 %"
'716170144115,45.5,B00SWF347Q,"#101.223, (Kosmetik)",-10.58 ,"-23,26 %"
'4052136111408,5.99,B08G5HF62P,"#4.338, (Kosmetik)",-7.38 ,"-737,97 %"
'4052136145779,8.9,B08WBHQS1W,"#4.338, (Kosmetik)",-5.37 ,"-81,62 %"
'689304152020,13.6,B00KMKXU00,-,2.19 ,"9,07 %"
'0689304153409,13.6,B0745WR6NR,"#587.170, (Kosmetik)",2.70 ,"10,96 %"
'689304152440,13.6,B01IRXYOJO,"#141.218, (Kosmetik)",-6.50 ,"-57,36 %"
'0689304153331,13.6,B01IRY63G0,"#141.218, (Kosmetik)",-6.50 ,"-57,37 %"
'0689304152174,13.6,B00KMKXUVY,"#141.218, (Kosmetik)",-6.70 ,"-59,09 %"
'0689304153294,13.6,B01IRY5TN8,"#141.218, (Kosmetik)",-0.76 ,"-3,81 %"
'689304152655,17.0,B00KMKXT7Y,"#141.218, (Kosmetik)",-9.36 ,"-82,61 %"
'0689304152587,13.6,B00KMKXUKA,"#141.218, (Kosmetik)",1.23 ,"5,18 %"
'800897003999,7.02,B08WBMGGJN,"#6.768, (Kosmetik)",-3.66 ,"-52,27 %"
'800897003937,7.99,B00LMQ38RI,"#8.016, (Kosmetik)",-2.34 ,"-23,52 %"
'4260376610937,16.8,B019ZV6R8I,"#30.896, (Kosmetik)",-6.20 ,"-35,32 %"
'8025272977111,10.4,B0B1MGGKXC,"#15.333, (Kosmetik)",-4.64 ,"-44,65 %"
'8025272977128,10.4,B0B1MGRJYG,"#15.333, (Kosmetik)",-4.64 ,"-44,65 %"
'3700076449808,45.95,B07WMWBMYT,"#86.331, (Kosmetik)",-20.12 ,"-62,48 %"
'3700076449853,34.68,B07WGWMLYQ,"#476.756, (Drogerie & Körperpflege)",-9.42 ,"-27,72 %"
'3700076449860,32.2,B07WDRKTDS,"#529.366, (Kosmetik)",-7.49 ,"-22,17 %"
'3700076449877,32.2,B07WGWQVNK,"#485.015, (Kosmetik)",-7.41 ,"-21,54 %"
'3700076449822,45.95,B07WFWCTLQ,"#238.215, (Drogerie & Körperpflege)",-10.59 ,"-23,02 %"
'3700076449839,45.95,B07WHZRZ9Z,"#86.618, (Kosmetik)",-19.87 ,"-61,05 %"
'3700076449846,36.8,B07WDRJFMN,"#127.437, (Kosmetik)",-2.93 ,"-6,38 %"
'9342320033094,21.6,B07J2PN351,"#604.838, (Kosmetik)",-1.90 ,"-6,80 %"
'9342320033049,27.0,B07J2P4TDD,"#629.563, (Kosmetik)",-7.89 ,"-30,23 %"
'9342320033025,18.9,B07J2N4PWD,"#607.999, (Kosmetik)",-15.26 ,"-284,65 %"
'4260390880255,15.5,B01NCZT7FP,"#61.953, (Kosmetik)",-3.68 ,"-20,47 %"
'4260390880248,14.4,B01N4RNJ9R,"#61.953, (Kosmetik)",-14.64 ,"-1.464,06 %"
'4260390880194,16.95,B01N6ULIXF,"#61.953, (Kosmetik)",-4.89 ,"-27,19 %"
'736150166722,58.5,B07NP813LB,"#85.131, (Kosmetik)",-29.76 ,"-88,78 %"
'736150166746,58.5,B07NNTRYJF,"#592.537, (Kosmetik)",-29.76 ,"-88,78 %"
'736150166944,40.95,B07NNYP7G7,"#651.156, (Kosmetik)",-16.66 ,"-49,71 %"
'736150166920,58.5,B07NP5J6H5,-,-30.15 ,"-89,95 %"
'736150166869,58.5,B07MF31BCX,"#577.180, (Kosmetik)",-29.77 ,"-88,81 %"
'736150167064,34.3,B07NNWCXFS,-,-8.91 ,"-26,57 %"
'736150167040,40.95,B07NP35L6N,-,-16.66 ,"-49,71 %"
'736150167026,40.95,B07NNW6R5C,-,-16.66 ,"-49,71 %"
'736150167002,34.3,B07NNYMLGK,"#640.256, (Kosmetik)",-12.76 ,"-45,65 %"
'736150167088,40.95,B07NPBBNZ8,-,-15.01 ,"-44,77 %"
'736150166609,58.5,B07N8D4XP9,-,-29.76 ,"-88,77 %"
'194250043143,25.2,B0B82YJBRM,"#382.093, (Kosmetik)",-5.37 ,"-19,63 %"
'194250043068,25.2,B0B82YP9K1,"#382.093, (Kosmetik)",-3.17 ,"-10,08 %"
'818107026430,27.95,B08F9NGWBH,"#411.362, (Kosmetik)",1.45 ,"3,48 %"
'818107026447,27.95,B08F9WPS76,"#543.012, (Kosmetik)",5.13 ,"11,16 %"
'818107026454,27.95,B08F9BBKYJ,"#543.012, (Kosmetik)",0.52 ,"1,28 %"
'7317851249438,21.0,B005N98P6E,"#537.446, (Kosmetik)",-21.24 ,"-2.124,00 %"
'7317851249469,19.99,B09RKCY9JL,"#537.446, (Kosmetik)",-19.34 ,"-1.934,29 %"
'30153059,10.39,B09L1YB8TV,"#7.282, (Kosmetik)",-7.26 ,"-121,15 %"
'4009839117046,123.95,B000UP8EDA,"#23.458, (Kosmetik)",2.55 ,"1,59 %"
'4260551941177,22.36,B08L213TJP,"#26.641, (Kosmetik)",2.26 ,"6,46 %"
'4260390880033,41.45,B01N4RN6TL,"#60.901, (Kosmetik)",-38.02 ,"-3.802,49 %"
'4260390880026,39.5,B01MYBVXVU,"#60.901, (Kosmetik)",-3.79 ,"-7,89 %"
'4260390880064,41.45,B01MZDGMWX,"#60.901, (Kosmetik)",-38.02 ,"-3.802,49 %"
'4260390881337,48.0,B091V51DSD,"#60.901, (Kosmetik)",-10.94 ,"-22,79 %"
'4260390881238,48.0,B091V4892J,"#60.901, (Kosmetik)",-10.94 ,"-22,79 %"
'4260390881320,48.0,B091V4SMG1,"#60.901, (Kosmetik)",-10.94 ,"-22,79 %"
'773602336449,32.0,B00PX7VF2W,"#315.265, (Kosmetik)",-7.88 ,"-24,63 %"
'30145054,7.99,B0092KX7IQ,"#5.987, (Computer & Zubehör)",-4.34 ,"-54,97 %"
'30147294,7.99,B0092KX7IQ,"#5.987, (Computer & Zubehör)",-4.34 ,"-54,97 %"
'30147607,7.99,B00DQITFFE,-,-4.19 ,"-43,20 %"
'30147614,6.4,B0092KX7IQ,"#5.987, (Computer & Zubehör)",-3.01 ,"-38,13 %"
'800897846831,8.02,B01DEYPNPU,"#4.739, (Kosmetik)",-3.67 ,"-41,02 %"
'4260390881115,28.8,B08BTVFV4S,"#72.426, (Kosmetik)",-26.74 ,"-2.674,06 %"
'4260390880392,31.95,B01N9VD86P,"#72.426, (Kosmetik)",-5.08 ,"-14,11 %"
'4260390880385,31.95,B01NAWU2M9,"#72.426, (Kosmetik)",-5.08 ,"-14,11 %"
'4260390880491,31.95,B01N9VD5EZ,"#72.426, (Kosmetik)",-5.08 ,"-14,11 %"
'4260390880989,31.95,B07RN8FFPF,"#72.426, (Kosmetik)",-5.08 ,"-14,11 %"
'4260390880477,31.95,B01MTCP7LY,"#72.426, (Kosmetik)",-5.08 ,"-14,11 %"
'4260390880484,30.5,B01MSB33CK,"#72.426, (Kosmetik)",-3.86 ,"-10,72 %"
'4260390881771,36.0,B0C4Q58GXT,"#72.426, (Kosmetik)",-4.69 ,"-11,29 %"
'4260390881764,36.0,B09JPBQ7L7,"#72.426, (Kosmetik)",-8.48 ,"-23,55 %"
'4260390881603,36.0,B0C4LSSS7H,"#74.020, (Kosmetik)",-4.69 ,"-11,29 %"
'4260390881825,40.5,B0C4LT9ZT6,"#72.426, (Kosmetik)",-12.26 ,"-34,05 %"
'4019674022023,5.1,B001TDQMZY,"#3.608, (Kosmetik)",-2.09 ,"-30,11 %"
'800897004200,8.99,B0924YB59M,"#5.824, (Kosmetik)",-3.84 ,"-42,96 %"
'0800897004286,7.19,B0924X55LQ,-,-8.58 ,"-858,42 %"
'800897004231,8.99,B0924V9RQP,"#5.824, (Kosmetik)",-3.82 ,"-42,44 %"
'800897004217,8.99,B0924Y6ZJ6,"#5.824, (Kosmetik)",-3.84 ,"-42,94 %"
'800897004224,8.99,B0924X7P63,"#5.824, (Kosmetik)",-3.84 ,"-43,01 %"
'800897004279,8.99,B0924VXCC3,"#5.824, (Kosmetik)",-5.17 ,"-71,95 %"
'800897004255,8.99,B0924VQV68,"#5.824, (Kosmetik)",-3.84 ,"-42,96 %"
'800897004309,8.99,B0924YV7V6,"#61.958, (Kosmetik)",-3.83 ,"-42,82 %"
'5057566016841,4.99,B079DRX3QX,"#7.837, (Kosmetik)",-4.08 ,"-97,18 %"
'5057566039628,3.99,B07KV9FFD1,"#86.830, (Kosmetik)",-2.64 ,"-52,92 %"
'5057566113755,4.99,B07WHJ2NDP,-,-4.01 ,"-93,38 %"
'5057566016933,4.99,B079DQ64W9,"#7.837, (Kosmetik)",-4.23 ,"-105,75 %"
'5057566016964,3.99,B079DRPNXF,"#51.767, (Kosmetik)",-2.66 ,"-53,42 %"
'5057566113724,4.99,B07WFHKPH9,"#86.830, (Kosmetik)",-4.23 ,"-105,74 %"
'5057566039529,4.99,B07KVCYP6Q,"#40.620, (Kosmetik)",-3.48 ,"-69,70 %"
'5057566016872,4.99,B079DRY3WD,"#7.837, (Kosmetik)",-4.23 ,"-105,74 %"
'5057566016902,4.99,B079DQ64W7,"#84.349, (Kosmetik)",-3.50 ,"-70,62 %"
'5057566039673,3.99,B07KVB8V17,"#40.620, (Kosmetik)",-2.64 ,"-52,88 %"
'0887167172647,16.77,B018URIX8A,"#97.926, (Kosmetik)",2.48 ,"8,72 %"
'0887167172630,16.77,B018URIW8Q,"#162.551, (Kosmetik)",-16.64 ,"-1.663,63 %"
'800897168599,9.99,B07KBLB984,"#1.809, (Kosmetik)",-3.92 ,"-39,44 %"
'800897168544,9.99,B07KBDPLYQ,"#1.809, (Kosmetik)",-3.92 ,"-39,42 %"
'800897168568,9.99,B07KBX3BS8,"#1.809, (Kosmetik)",-3.92 ,"-39,42 %"
'800897168636,9.99,B07KBCFKMF,"#1.809, (Kosmetik)",-3.92 ,"-39,42 %"
'800897168711,8.07,B07KBHGHFN,"#1.809, (Kosmetik)",-2.31 ,"-23,22 %"
'800897168650,9.99,B07KBCRMSD,"#1.809, (Kosmetik)",-3.92 ,"-39,42 %"
'800897168582,9.99,B07KBLB983,"#1.809, (Kosmetik)",-3.92 ,"-39,44 %"
'800897168742,9.99,B07KBCBTMQ,"#1.809, (Kosmetik)",-3.91 ,"-39,29 %"
'800897168674,9.99,B07KBDPM16,"#1.809, (Kosmetik)",-3.91 ,"-39,29 %"
'800897168698,9.99,B07KBC7D2H,"#1.809, (Kosmetik)",-3.91 ,"-39,29 %"
'800897168728,9.99,B07KB9XT4T,"#1.809, (Kosmetik)",-3.92 ,"-39,42 %"
'800897168704,9.99,B07KBDSCD9,"#1.809, (Kosmetik)",-3.92 ,"-39,42 %"
'800897168773,6.82,B07KBJLZKX,"#1.809, (Kosmetik)",-1.25 ,"-12,56 %"
'800897168766,7.99,B07KBHGHFM,"#1.809, (Kosmetik)",-3.73 ,"-46,68 %"
'800897168605,9.99,B07KBDSCD3,"#85.758, (Kosmetik)",-3.92 ,"-39,42 %"
'800897168759,7.99,B07KBBHHH9,"#1.809, (Kosmetik)",-2.23 ,"-22,41 %"
'800897168643,7.99,B07KBKRW68,"#123.544, (Kosmetik)",-3.72 ,"-46,52 %"
'812267011176,7.95,B004BS0MM8,-,-4.51 ,"-65,40 %"
'812267011633,7.0,B004BRX7NU,-,-8.42 ,"-842,02 %"
'812267011756,8.0,B004BS0PF2,-,-9.40 ,"-940,04 %"
'812267011114,8.0,B004BRUU4Y,-,-9.91 ,"-991,00 %"
'8809643546737,25.95,B09KN9CRPW,"#473.356, (Kosmetik)",-25.61 ,"-2.561,47 %"
'8809403814861,44.5,B086M52MT5,"#164.670, (Kosmetik)",-40.99 ,"-4.099,10 %"
'085805110284,33.95,B005F8ZYPS,"#47.708, (Kosmetik)",-2.62 ,"-6,03 %"
'085805110321,42.4,B00GW724CW,"#47.708, (Kosmetik)",-10.48 ,"-24,71 %"
'085805110369,33.95,B00842O5PM,"#47.708, (Kosmetik)",-7.83 ,"-21,77 %"
'085805543044,45.0,B01BNUNZW0,"#296.679, (Kosmetik)",-14.14 ,"-35,11 %"
'3700609711082,17.6,B0867DH519,-,-2.62 ,"-11,86 %"
'3700609711099,17.6,B0853BKNJK,"#379.065, (Kosmetik)",-2.68 ,"-12,20 %"
'818107022715,29.95,B07GL13WK4,-,-7.51 ,"-24,21 %"
'818107022777,33.0,B07GKWVB57,"#564.432, (Kosmetik)",1.01 ,"2,14 %"
'887167491533,33.5,B08N1HJBNT,"#612.375, (Kosmetik)",1.58 ,"3,31 %"
'8809563100354,18.1,B0881CXMR5,"#76.243, (Kosmetik)",-18.80 ,"-1.879,53 %"
'716170186245,32.99,B0751H9YNV,"#525.911, (Kosmetik)",-6.97 ,"-19,67 %"
'716170237862,31.16,B08GS1TFJ2,"#548.420, (Kosmetik)",-2.99 ,"-7,68 %"
'736150171702,42.8,B08JM3ZZFB,"#408.135, (Kosmetik)",-5.89 ,"-12,02 %"
'4052136221701,7.59,B0BWWBR1QK,"#1.433, (Kosmetik)",-3.12 ,"-38,59 %"
'4052136221725,7.59,B0BWWDMBS3,"#1.433, (Kosmetik)",-2.75 ,"-29,09 %"
'4260551940378,39.95,B08L2KD58R,"#99.454, (Kosmetik)",-5.76 ,"-12,81 %"
'30095328,7.99,B00A3B32IS,"#1.905, (Kosmetik)",-2.34 ,"-23,52 %"
'30154933,9.9,B074DZFDKX,"#58.484, (Kosmetik)",-3.95 ,"-39,74 %"
'4052136064827,16.9,B01LYJYSZK,"#10.092, (Kosmetik)",-6.12 ,"-38,49 %"
'736150183958,33.0,B0BZJY7VWY,"#550.018, (Kosmetik)",-1.66 ,"-3,78 %"
'4052136064810,16.9,B01LYJYNZS,"#10.092, (Kosmetik)",-5.58 ,"-32,92 %"
'4052136064803,16.9,B01LYVKYEO,"#10.092, (Kosmetik)",-5.39 ,"-31,78 %"
'3700609711044,36.0,B08BJFTYDJ,-,-2.27 ,"-5,04 %"
'3700609711037,31.5,B08675SK1N,"#439.442, (Kosmetik)",1.43 ,"3,19 %"
'3700609711020,36.0,B085VWJ616,"#448.615, (Kosmetik)",-2.27 ,"-5,04 %"
'3700609710993,36.0,B091D3HTVY,-,-2.27 ,"-5,04 %"
'3700609710986,36.0,B08BJGFZWZ,"#540.879, (Kosmetik)",-2.35 ,"-5,24 %"
'3700609710931,45.0,B0866ZC5T1,"#232.775, (Kosmetik)",-9.84 ,"-21,86 %"
'3700609711006,36.0,B0853BN5SV,"#110.928, (Kosmetik)",-2.27 ,"-5,04 %"
'3605530741507,23.6,B00BVO5NR4,"#105.234, (Kosmetik)",1.98 ,"5,34 %"
'773602357956,19.55,B01HC4GA14,-,-1.72 ,"-6,69 %"
'773602514496,19.55,B0BJYKTSNV,-,-12.59 ,"-96,23 %"
'773602063574,25.0,B003UT54WC,"#1.007, (Kosmetik)",-16.75 ,"-144,49 %"
'4025087484037,5.83,B07C6Y9ZND,"#2.237, (Kosmetik)",-3.65 ,"-62,68 %"
'773602672479,23.2,B0BKR8M8M2,"#314.316, (Kosmetik)",-3.26 ,"-11,65 %"
'4260390880019,35.45,B075JN2L3H,"#40.591, (Kosmetik)",-2.31 ,"-5,24 %"
'4019674028018,4.4,B001TMZEUO,"#608, (Kosmetik)",-2.65 ,"-51,04 %"
'3600531384005,7.99,B06XWYR3WG,"#3.848, (Kosmetik)",-4.89 ,"-75,85 %"
'4052136098785,11.8,B07T6H64G6,"#3.045, (Kosmetik)",-4.10 ,"-31,80 %"
'020714731304,22.45,B00TLD798I,"#73.967, (Kosmetik)",-4.31 ,"-16,88 %"
'3614273747332,27.7,B0C63LMRMH,-,-4.64 ,"-10,79 %"
'716170170299,54.95,B01MDQYHBY,"#564.995, (Kosmetik)",-49.37 ,"-4.937,44 %"
'716170170312,54.95,B01MFCJ5OF,-,-1.04 ,"-1,47 %"
'716170064871,54.95,B002NCPA3U,-,-11.64 ,"-20,79 %"
'8025272924306,6.35,B0859QYTX5,"#3.435, (Kosmetik)",-2.35 ,"-29,38 %"
'8025272616355,7.95,B07DP3FSJD,"#3.435, (Kosmetik)",-3.72 ,"-46,80 %"
'8025272616362,7.95,B077D9T7SF,"#3.435, (Kosmetik)",-3.50 ,"-43,76 %"
'8025272616379,7.95,B077DKWFFR,"#3.435, (Kosmetik)",-3.72 ,"-46,80 %"
'8025272616386,7.95,B077D9MKZZ,"#3.435, (Kosmetik)",-3.72 ,"-46,80 %"
'8025272616409,7.95,B07GYLY6GB,"#3.435, (Kosmetik)",-3.72 ,"-46,80 %"
'8025272643733,7.95,B077DKY93N,"#3.435, (Kosmetik)",-3.71 ,"-46,64 %"
'8025272924320,7.95,B0859QWL87,"#3.435, (Kosmetik)",-3.72 ,"-46,80 %"
'8025272924337,7.95,B0859QWB3Z,"#3.435, (Kosmetik)",-3.69 ,"-46,15 %"
'8025272616263,7.95,B07GY584H8,"#3.435, (Kosmetik)",-3.72 ,"-46,80 %"
'8025272616294,7.95,B079TL7L2Y,"#3.435, (Kosmetik)",-3.72 ,"-46,79 %"
'8025272616300,7.95,B077D8QC55,"#3.435, (Kosmetik)",-3.72 ,"-46,80 %"
'4015165351177,18.69,B091DS1J55,"#63.105, (Kosmetik)",-4.18 ,"-19,75 %"
'8025272623216,6.95,B077D7VJVL,"#2.767, (Kosmetik)",-3.64 ,"-52,39 %"
'8025272623230,6.95,B077D5BKN8,"#2.767, (Kosmetik)",-8.38 ,"-838,06 %"
'8025272623247,6.95,B077D9GWXJ,"#2.767, (Kosmetik)",-3.78 ,"-54,40 %"
'8025272623261,6.95,B077D5S28L,"#2.767, (Kosmetik)",-3.64 ,"-52,39 %"
'8025272643726,6.95,B077DFX39G,"#2.767, (Kosmetik)",-3.78 ,"-54,41 %"
'8025272623124,6.95,B07DFLFBLT,"#2.767, (Kosmetik)",-3.64 ,"-52,39 %"
'8025272623148,6.95,B077DBY86K,"#2.767, (Kosmetik)",-3.64 ,"-52,39 %"
'8025272623162,6.95,B077X3RPH2,"#2.767, (Kosmetik)",-3.64 ,"-52,40 %"
'8025272623209,6.95,B077D6PNZ6,"#2.767, (Kosmetik)",-3.64 ,"-52,39 %"
'716170229157,57.49,B09F8Q5W2Y,"#365.501, (Kosmetik)",-6.73 ,"-10,17 %"
'716170229140,57.49,B081J1MQHX,"#316.898, (Kosmetik)",-9.63 ,"-15,54 %"
'192333142875,26.45,B0BGZB3ZQ8,-,-5.64 ,"-19,80 %"
'192333142905,27.45,B0BGZFRSQG,"#185.724, (Kosmetik)",-15.17 ,"-55,26 %"
'192333142936,24.95,B0BGZGBCXN,-,-5.43 ,"-19,38 %"
'0192333148372,28.0,B0B2VFW92C,"#188.215, (Kosmetik)",1.07 ,"2,61 %"
'8025272627283,6.95,B077D9KNY7,-,-8.38 ,"-838,13 %"
'887167500259,16.77,B09T1CCLYC,"#151.984, (Kosmetik)",2.21 ,"7,86 %"
'887167500235,16.77,B0B2F6G7XC,"#35.217, (Kosmetik)",-2.65 ,"-12,07 %"
'773602049240,27.0,B0012X5TG4,"#48.088, (Kosmetik)",-19.06 ,"-196,72 %"
'3365440225305,29.45,B007ZBDIJC,"#97.385, (Kosmetik)",-4.64 ,"-13,80 %"
'3607342971080,25.95,B01CNX2TVE,"#18.077, (Kosmetik)",-0.35 ,"-0,97 %"
'4025087599311,5.5,B01BKN143M,"#21.124, (Kosmetik)",-7.07 ,"-706,97 %"
'4025087599342,4.95,B01BKN2MBU,"#21.124, (Kosmetik)",-7.84 ,"-783,97 %"
'4025087599366,4.95,B01BKN3264,"#21.124, (Kosmetik)",-1.26 ,"-14,29 %"
