Spider "fwc" Started at "130520241433"

Total Previous Scraped Records Loaded from File: 1424
Records Inserted In Output file "Fair Work Commission" Successfully: 38 
Records Inserted In Output file "Fair Work Commission" Successfully: 39 
Records Inserted In Output file "Fair Work Commission" Successfully: 40 
Records Inserted In Output file "Fair Work Commission" Successfully: 41 
Records Inserted In Output file "Fair Work Commission" Successfully: 42 
Records Inserted In Output file "Fair Work Commission" Successfully: 43 
Records Inserted In Output file "Fair Work Commission" Successfully: 44 
Records Inserted In Output file "Fair Work Commission" Successfully: 45 
Records Inserted In Output file "Fair Work Commission" Successfully: 46 
Records Inserted In Output file "Fair Work Commission" Successfully: 47 
Records Inserted In Output file "Fair Work Commission" Successfully: 48 
Records Inserted In Output file "Fair Work Commission" Successfully: 49 
Records Inserted In Output file "Fair Work Commission" Successfully: 50 
Records Inserted In Output file "Fair Work Commission" Successfully: 51 
Records Inserted In Output file "Fair Work Commission" Successfully: 52 
Records Inserted In Output file "Fair Work Commission" Successfully: 53 
Records Inserted In Output file "Fair Work Commission" Successfully: 54 
Records Inserted In Output file "Fair Work Commission" Successfully: 55 
Records Inserted In Output file "Fair Work Commission" Successfully: 56 
Records Inserted In Output file "Fair Work Commission" Successfully: 57 
Records Inserted In Output file "Fair Work Commission" Successfully: 58 
Records Inserted In Output file "Fair Work Commission" Successfully: 59 
Records Inserted In Output file "Fair Work Commission" Successfully: 60 
Records Inserted In Output file "Fair Work Commission" Successfully: 61 
Records Inserted In Output file "Fair Work Commission" Successfully: 62 
Records Inserted In Output file "Fair Work Commission" Successfully: 63 
Records Inserted In Output file "Fair Work Commission" Successfully: 64 
Records Inserted In Output file "Fair Work Commission" Successfully: 65 
Records Inserted In Output file "Fair Work Commission" Successfully: 66 
Records Inserted In Output file "Fair Work Commission" Successfully: 67 
Records Inserted In Output file "Fair Work Commission" Successfully: 68 
Records Inserted In Output file "Fair Work Commission" Successfully: 69 
Records Inserted In Output file "Fair Work Commission" Successfully: 70 
Records Inserted In Output file "Fair Work Commission" Successfully: 71 
Records Inserted In Output file "Fair Work Commission" Successfully: 72 
Records Inserted In Output file "Fair Work Commission" Successfully: 73 
Records Inserted In Output file "Fair Work Commission" Successfully: 74 
Records Inserted In Output file "Fair Work Commission" Successfully: 75 
Records Inserted In Output file "Fair Work Commission" Successfully: 76 
Records Inserted In Output file "Fair Work Commission" Successfully: 77 
Records Inserted In Output file "Fair Work Commission" Successfully: 78 
Records Inserted In Output file "Fair Work Commission" Successfully: 79 
Records Inserted In Output file "Fair Work Commission" Successfully: 80 
Records Inserted In Output file "Fair Work Commission" Successfully: 81 
Records Inserted In Output file "Fair Work Commission" Successfully: 82 
Records Inserted In Output file "Fair Work Commission" Successfully: 83 
Records Inserted In Output file "Fair Work Commission" Successfully: 84 
Records Inserted In Output file "Fair Work Commission" Successfully: 85 
Records Inserted In Output file "Fair Work Commission" Successfully: 86 
Records Inserted In Output file "Fair Work Commission" Successfully: 87 
Records Inserted In Output file "Fair Work Commission" Successfully: 88 
Records Inserted In Output file "Fair Work Commission" Successfully: 89 
Records Inserted In Output file "Fair Work Commission" Successfully: 90 
Records Inserted In Output file "Fair Work Commission" Successfully: 91 
Records Inserted In Output file "Fair Work Commission" Successfully: 92 
Records Inserted In Output file "Fair Work Commission" Successfully: 93 
Records Inserted In Output file "Fair Work Commission" Successfully: 94 
Records Inserted In Output file "Fair Work Commission" Successfully: 95 
Records Inserted In Output file "Fair Work Commission" Successfully: 96 
Records Inserted In Output file "Fair Work Commission" Successfully: 97 
Records Inserted In Output file "Fair Work Commission" Successfully: 98 
Records Inserted In Output file "Fair Work Commission" Successfully: 99 
Records Inserted In Output file "Fair Work Commission" Successfully: 100 
Records Inserted In Output file "Fair Work Commission" Successfully: 101 
Records Inserted In Output file "Fair Work Commission" Successfully: 102 
Records Inserted In Output file "Fair Work Commission" Successfully: 103 
Records Inserted In Output file "Fair Work Commission" Successfully: 104 
Records Inserted In Output file "Fair Work Commission" Successfully: 105 
Records Inserted In Output file "Fair Work Commission" Successfully: 106 
Records Inserted In Output file "Fair Work Commission" Successfully: 107 
Records Inserted In Output file "Fair Work Commission" Successfully: 108 
Records Inserted In Output file "Fair Work Commission" Successfully: 109 
Records Inserted In Output file "Fair Work Commission" Successfully: 110 
Records Inserted In Output file "Fair Work Commission" Successfully: 111 
Records Inserted In Output file "Fair Work Commission" Successfully: 112 
Records Inserted In Output file "Fair Work Commission" Successfully: 113 
Records Inserted In Output file "Fair Work Commission" Successfully: 114 
Records Inserted In Output file "Fair Work Commission" Successfully: 115 
Records Inserted In Output file "Fair Work Commission" Successfully: 116 
Records Inserted In Output file "Fair Work Commission" Successfully: 117 
Records Inserted In Output file "Fair Work Commission" Successfully: 118 
Records Inserted In Output file "Fair Work Commission" Successfully: 119 
Records Inserted In Output file "Fair Work Commission" Successfully: 120 
Records Inserted In Output file "Fair Work Commission" Successfully: 121 
Records Inserted In Output file "Fair Work Commission" Successfully: 122 
Records Inserted In Output file "Fair Work Commission" Successfully: 123 
Records Inserted In Output file "Fair Work Commission" Successfully: 124 
Records Inserted In Output file "Fair Work Commission" Successfully: 125 
Records Inserted In Output file "Fair Work Commission" Successfully: 126 
Records Inserted In Output file "Fair Work Commission" Successfully: 127 
Records Inserted In Output file "Fair Work Commission" Successfully: 128 
Records Inserted In Output file "Fair Work Commission" Successfully: 129 
Records Inserted In Output file "Fair Work Commission" Successfully: 130 
Records Inserted In Output file "Fair Work Commission" Successfully: 131 
Records Inserted In Output file "Fair Work Commission" Successfully: 132 
Records Inserted In Output file "Fair Work Commission" Successfully: 133 
Records Inserted In Output file "Fair Work Commission" Successfully: 134 
Records Inserted In Output file "Fair Work Commission" Successfully: 135 
Records Inserted In Output file "Fair Work Commission" Successfully: 136 
Records Inserted In Output file "Fair Work Commission" Successfully: 137 
Records Inserted In Output file "Fair Work Commission" Successfully: 138 
Records Inserted In Output file "Fair Work Commission" Successfully: 139 
Records Inserted In Output file "Fair Work Commission" Successfully: 140 
Records Inserted In Output file "Fair Work Commission" Successfully: 141 
Records Inserted In Output file "Fair Work Commission" Successfully: 142 
Records Inserted In Output file "Fair Work Commission" Successfully: 143 
Records Inserted In Output file "Fair Work Commission" Successfully: 144 
Records Inserted In Output file "Fair Work Commission" Successfully: 145 
Records Inserted In Output file "Fair Work Commission" Successfully: 146 
Records Inserted In Output file "Fair Work Commission" Successfully: 147 
Records Inserted In Output file "Fair Work Commission" Successfully: 148 
Records Inserted In Output file "Fair Work Commission" Successfully: 149 
Records Inserted In Output file "Fair Work Commission" Successfully: 150 
Records Inserted In Output file "Fair Work Commission" Successfully: 151 
Records Inserted In Output file "Fair Work Commission" Successfully: 152 
Records Inserted In Output file "Fair Work Commission" Successfully: 153 
Records Inserted In Output file "Fair Work Commission" Successfully: 154 
Records Inserted In Output file "Fair Work Commission" Successfully: 155 
Records Inserted In Output file "Fair Work Commission" Successfully: 156 
Records Inserted In Output file "Fair Work Commission" Successfully: 157 
Records Inserted In Output file "Fair Work Commission" Successfully: 158 
Records Inserted In Output file "Fair Work Commission" Successfully: 159 
Records Inserted In Output file "Fair Work Commission" Successfully: 160 
Records Inserted In Output file "Fair Work Commission" Successfully: 161 
Records Inserted In Output file "Fair Work Commission" Successfully: 162 
Records Inserted In Output file "Fair Work Commission" Successfully: 163 
Records Inserted In Output file "Fair Work Commission" Successfully: 164 
Records Inserted In Output file "Fair Work Commission" Successfully: 165 
Records Inserted In Output file "Fair Work Commission" Successfully: 166 
Records Inserted In Output file "Fair Work Commission" Successfully: 167 
Records Inserted In Output file "Fair Work Commission" Successfully: 168 
Records Inserted In Output file "Fair Work Commission" Successfully: 169 
Records Inserted In Output file "Fair Work Commission" Successfully: 170 
Records Inserted In Output file "Fair Work Commission" Successfully: 171 
Records Inserted In Output file "Fair Work Commission" Successfully: 172 
Records Inserted In Output file "Fair Work Commission" Successfully: 173 
Records Inserted In Output file "Fair Work Commission" Successfully: 174 
Records Inserted In Output file "Fair Work Commission" Successfully: 175 
Records Inserted In Output file "Fair Work Commission" Successfully: 176 
Records Inserted In Output file "Fair Work Commission" Successfully: 177 
Records Inserted In Output file "Fair Work Commission" Successfully: 178 
Records Inserted In Output file "Fair Work Commission" Successfully: 179 
Records Inserted In Output file "Fair Work Commission" Successfully: 180 
Records Inserted In Output file "Fair Work Commission" Successfully: 181 
Records Inserted In Output file "Fair Work Commission" Successfully: 182 
Records Inserted In Output file "Fair Work Commission" Successfully: 183 
Records Inserted In Output file "Fair Work Commission" Successfully: 184 
Records Inserted In Output file "Fair Work Commission" Successfully: 185 
Records Inserted In Output file "Fair Work Commission" Successfully: 186 
Records Inserted In Output file "Fair Work Commission" Successfully: 187 
Records Inserted In Output file "Fair Work Commission" Successfully: 188 
Records Inserted In Output file "Fair Work Commission" Successfully: 189 
Records Inserted In Output file "Fair Work Commission" Successfully: 190 
Records Inserted In Output file "Fair Work Commission" Successfully: 191 
Records Inserted In Output file "Fair Work Commission" Successfully: 192 
Records Inserted In Output file "Fair Work Commission" Successfully: 193 
Records Inserted In Output file "Fair Work Commission" Successfully: 194 
Records Inserted In Output file "Fair Work Commission" Successfully: 195 
Records Inserted In Output file "Fair Work Commission" Successfully: 196 
Records Inserted In Output file "Fair Work Commission" Successfully: 197 
Records Inserted In Output file "Fair Work Commission" Successfully: 198 
Records Inserted In Output file "Fair Work Commission" Successfully: 199 
Records Inserted In Output file "Fair Work Commission" Successfully: 200 
Records Inserted In Output file "Fair Work Commission" Successfully: 201 
Records Inserted In Output file "Fair Work Commission" Successfully: 202 
Records Inserted In Output file "Fair Work Commission" Successfully: 203 
Records Inserted In Output file "Fair Work Commission" Successfully: 204 
Records Inserted In Output file "Fair Work Commission" Successfully: 205 
Records Inserted In Output file "Fair Work Commission" Successfully: 206 
Records Inserted In Output file "Fair Work Commission" Successfully: 207 
Records Inserted In Output file "Fair Work Commission" Successfully: 208 
Records Inserted In Output file "Fair Work Commission" Successfully: 209 
Records Inserted In Output file "Fair Work Commission" Successfully: 210 
Records Inserted In Output file "Fair Work Commission" Successfully: 211 
Records Inserted In Output file "Fair Work Commission" Successfully: 212 
Records Inserted In Output file "Fair Work Commission" Successfully: 213 
Records Inserted In Output file "Fair Work Commission" Successfully: 214 
Records Inserted In Output file "Fair Work Commission" Successfully: 215 
Records Inserted In Output file "Fair Work Commission" Successfully: 216 
Records Inserted In Output file "Fair Work Commission" Successfully: 217 
Records Inserted In Output file "Fair Work Commission" Successfully: 218 
Records Inserted In Output file "Fair Work Commission" Successfully: 219 
Records Inserted In Output file "Fair Work Commission" Successfully: 220 
Records Inserted In Output file "Fair Work Commission" Successfully: 221 
Records Inserted In Output file "Fair Work Commission" Successfully: 222 
Records Inserted In Output file "Fair Work Commission" Successfully: 223 
Records Inserted In Output file "Fair Work Commission" Successfully: 224 
Records Inserted In Output file "Fair Work Commission" Successfully: 225 
Records Inserted In Output file "Fair Work Commission" Successfully: 226 
Records Inserted In Output file "Fair Work Commission" Successfully: 227 
Records Inserted In Output file "Fair Work Commission" Successfully: 228 
Records Inserted In Output file "Fair Work Commission" Successfully: 229 
Records Inserted In Output file "Fair Work Commission" Successfully: 230 
Records Inserted In Output file "Fair Work Commission" Successfully: 231 
Records Inserted In Output file "Fair Work Commission" Successfully: 232 
Records Inserted In Output file "Fair Work Commission" Successfully: 233 
Records Inserted In Output file "Fair Work Commission" Successfully: 234 
Records Inserted In Output file "Fair Work Commission" Successfully: 235 
Records Inserted In Output file "Fair Work Commission" Successfully: 236 
Records Inserted In Output file "Fair Work Commission" Successfully: 237 
Records Inserted In Output file "Fair Work Commission" Successfully: 238 
Records Inserted In Output file "Fair Work Commission" Successfully: 239 
Records Inserted In Output file "Fair Work Commission" Successfully: 240 
Records Inserted In Output file "Fair Work Commission" Successfully: 241 
Records Inserted In Output file "Fair Work Commission" Successfully: 242 
Records Inserted In Output file "Fair Work Commission" Successfully: 243 
Records Inserted In Output file "Fair Work Commission" Successfully: 244 
Records Inserted In Output file "Fair Work Commission" Successfully: 245 
Records Inserted In Output file "Fair Work Commission" Successfully: 246 
Records Inserted In Output file "Fair Work Commission" Successfully: 247 
Records Inserted In Output file "Fair Work Commission" Successfully: 248 
Records Inserted In Output file "Fair Work Commission" Successfully: 249 
Records Inserted In Output file "Fair Work Commission" Successfully: 250 
Records Inserted In Output file "Fair Work Commission" Successfully: 251 
Records Inserted In Output file "Fair Work Commission" Successfully: 252 
Records Inserted In Output file "Fair Work Commission" Successfully: 253 
Records Inserted In Output file "Fair Work Commission" Successfully: 254 
Records Inserted In Output file "Fair Work Commission" Successfully: 255 
Records Inserted In Output file "Fair Work Commission" Successfully: 256 
Records Inserted In Output file "Fair Work Commission" Successfully: 257 
Records Inserted In Output file "Fair Work Commission" Successfully: 258 
Records Inserted In Output file "Fair Work Commission" Successfully: 259 
Records Inserted In Output file "Fair Work Commission" Successfully: 260 
Records Inserted In Output file "Fair Work Commission" Successfully: 261 
Records Inserted In Output file "Fair Work Commission" Successfully: 262 
Records Inserted In Output file "Fair Work Commission" Successfully: 263 
Records Inserted In Output file "Fair Work Commission" Successfully: 264 
Records Inserted In Output file "Fair Work Commission" Successfully: 265 
Records Inserted In Output file "Fair Work Commission" Successfully: 266 
Records Inserted In Output file "Fair Work Commission" Successfully: 267 
Records Inserted In Output file "Fair Work Commission" Successfully: 268 
Records Inserted In Output file "Fair Work Commission" Successfully: 269 
Records Inserted In Output file "Fair Work Commission" Successfully: 270 
Records Inserted In Output file "Fair Work Commission" Successfully: 271 
Records Inserted In Output file "Fair Work Commission" Successfully: 272 
Records Inserted In Output file "Fair Work Commission" Successfully: 273 
Records Inserted In Output file "Fair Work Commission" Successfully: 274 
Records Inserted In Output file "Fair Work Commission" Successfully: 275 
Records Inserted In Output file "Fair Work Commission" Successfully: 276 
Records Inserted In Output file "Fair Work Commission" Successfully: 277 
Records Inserted In Output file "Fair Work Commission" Successfully: 278 
Records Inserted In Output file "Fair Work Commission" Successfully: 279 
Records Inserted In Output file "Fair Work Commission" Successfully: 280 
Records Inserted In Output file "Fair Work Commission" Successfully: 281 
Records Inserted In Output file "Fair Work Commission" Successfully: 282 
Records Inserted In Output file "Fair Work Commission" Successfully: 283 
Records Inserted In Output file "Fair Work Commission" Successfully: 284 
Records Inserted In Output file "Fair Work Commission" Successfully: 285 
Records Inserted In Output file "Fair Work Commission" Successfully: 286 
Records Inserted In Output file "Fair Work Commission" Successfully: 287 
Records Inserted In Output file "Fair Work Commission" Successfully: 288 
Records Inserted In Output file "Fair Work Commission" Successfully: 289 
Records Inserted In Output file "Fair Work Commission" Successfully: 290 
Records Inserted In Output file "Fair Work Commission" Successfully: 291 
Records Inserted In Output file "Fair Work Commission" Successfully: 292 
Records Inserted In Output file "Fair Work Commission" Successfully: 293 
Records Inserted In Output file "Fair Work Commission" Successfully: 294 
Records Inserted In Output file "Fair Work Commission" Successfully: 295 
Records Inserted In Output file "Fair Work Commission" Successfully: 296 
Records Inserted In Output file "Fair Work Commission" Successfully: 297 
Records Inserted In Output file "Fair Work Commission" Successfully: 298 
Records Inserted In Output file "Fair Work Commission" Successfully: 299 
Records Inserted In Output file "Fair Work Commission" Successfully: 300 
Records Inserted In Output file "Fair Work Commission" Successfully: 301 
Records Inserted In Output file "Fair Work Commission" Successfully: 302 
Records Inserted In Output file "Fair Work Commission" Successfully: 303 
Records Inserted In Output file "Fair Work Commission" Successfully: 304 
Records Inserted In Output file "Fair Work Commission" Successfully: 305 
Records Inserted In Output file "Fair Work Commission" Successfully: 306 
Records Inserted In Output file "Fair Work Commission" Successfully: 307 
Records Inserted In Output file "Fair Work Commission" Successfully: 308 
Records Inserted In Output file "Fair Work Commission" Successfully: 309 
Records Inserted In Output file "Fair Work Commission" Successfully: 310 
Records Inserted In Output file "Fair Work Commission" Successfully: 311 
Records Inserted In Output file "Fair Work Commission" Successfully: 312 
Records Inserted In Output file "Fair Work Commission" Successfully: 313 
Records Inserted In Output file "Fair Work Commission" Successfully: 314 
Records Inserted In Output file "Fair Work Commission" Successfully: 315 
Records Inserted In Output file "Fair Work Commission" Successfully: 316 
Records Inserted In Output file "Fair Work Commission" Successfully: 317 
Records Inserted In Output file "Fair Work Commission" Successfully: 318 
Records Inserted In Output file "Fair Work Commission" Successfully: 319 
Records Inserted In Output file "Fair Work Commission" Successfully: 320 
Records Inserted In Output file "Fair Work Commission" Successfully: 321 
Records Inserted In Output file "Fair Work Commission" Successfully: 322 
Records Inserted In Output file "Fair Work Commission" Successfully: 323 
Records Inserted In Output file "Fair Work Commission" Successfully: 324 
Records Inserted In Output file "Fair Work Commission" Successfully: 325 
Records Inserted In Output file "Fair Work Commission" Successfully: 326 
Records Inserted In Output file "Fair Work Commission" Successfully: 327 
Records Inserted In Output file "Fair Work Commission" Successfully: 328 
Records Inserted In Output file "Fair Work Commission" Successfully: 329 
Records Inserted In Output file "Fair Work Commission" Successfully: 330 
Records Inserted In Output file "Fair Work Commission" Successfully: 331 
Records Inserted In Output file "Fair Work Commission" Successfully: 332 
Records Inserted In Output file "Fair Work Commission" Successfully: 333 
Records Inserted In Output file "Fair Work Commission" Successfully: 334 
Records Inserted In Output file "Fair Work Commission" Successfully: 335 
Records Inserted In Output file "Fair Work Commission" Successfully: 336 
Records Inserted In Output file "Fair Work Commission" Successfully: 337 
Records Inserted In Output file "Fair Work Commission" Successfully: 338 
Records Inserted In Output file "Fair Work Commission" Successfully: 339 
Records Inserted In Output file "Fair Work Commission" Successfully: 340 
Records Inserted In Output file "Fair Work Commission" Successfully: 341 
Records Inserted In Output file "Fair Work Commission" Successfully: 342 
Records Inserted In Output file "Fair Work Commission" Successfully: 343 
Records Inserted In Output file "Fair Work Commission" Successfully: 344 
Records Inserted In Output file "Fair Work Commission" Successfully: 345 
Records Inserted In Output file "Fair Work Commission" Successfully: 346 
Records Inserted In Output file "Fair Work Commission" Successfully: 347 
Records Inserted In Output file "Fair Work Commission" Successfully: 348 
Records Inserted In Output file "Fair Work Commission" Successfully: 349 
Records Inserted In Output file "Fair Work Commission" Successfully: 350 
Records Inserted In Output file "Fair Work Commission" Successfully: 351 
Records Inserted In Output file "Fair Work Commission" Successfully: 352 
Records Inserted In Output file "Fair Work Commission" Successfully: 353 
Records Inserted In Output file "Fair Work Commission" Successfully: 354 
Records Inserted In Output file "Fair Work Commission" Successfully: 355 
Records Inserted In Output file "Fair Work Commission" Successfully: 356 
Records Inserted In Output file "Fair Work Commission" Successfully: 357 
Records Inserted In Output file "Fair Work Commission" Successfully: 358 
Records Inserted In Output file "Fair Work Commission" Successfully: 359 
Records Inserted In Output file "Fair Work Commission" Successfully: 360 
Records Inserted In Output file "Fair Work Commission" Successfully: 361 
Records Inserted In Output file "Fair Work Commission" Successfully: 362 
Records Inserted In Output file "Fair Work Commission" Successfully: 363 
Records Inserted In Output file "Fair Work Commission" Successfully: 364 
Records Inserted In Output file "Fair Work Commission" Successfully: 365 
Records Inserted In Output file "Fair Work Commission" Successfully: 366 
Records Inserted In Output file "Fair Work Commission" Successfully: 367 
Records Inserted In Output file "Fair Work Commission" Successfully: 368 
Records Inserted In Output file "Fair Work Commission" Successfully: 369 
Records Inserted In Output file "Fair Work Commission" Successfully: 370 
Records Inserted In Output file "Fair Work Commission" Successfully: 371 
Records Inserted In Output file "Fair Work Commission" Successfully: 372 
Records Inserted In Output file "Fair Work Commission" Successfully: 373 
Records Inserted In Output file "Fair Work Commission" Successfully: 374 
Records Inserted In Output file "Fair Work Commission" Successfully: 375 
Records Inserted In Output file "Fair Work Commission" Successfully: 376 
Records Inserted In Output file "Fair Work Commission" Successfully: 377 
Records Inserted In Output file "Fair Work Commission" Successfully: 378 
Records Inserted In Output file "Fair Work Commission" Successfully: 379 
Records Inserted In Output file "Fair Work Commission" Successfully: 380 
Records Inserted In Output file "Fair Work Commission" Successfully: 381 
Records Inserted In Output file "Fair Work Commission" Successfully: 382 
Records Inserted In Output file "Fair Work Commission" Successfully: 383 
Records Inserted In Output file "Fair Work Commission" Successfully: 384 
Records Inserted In Output file "Fair Work Commission" Successfully: 385 
Records Inserted In Output file "Fair Work Commission" Successfully: 386 
Records Inserted In Output file "Fair Work Commission" Successfully: 387 
Records Inserted In Output file "Fair Work Commission" Successfully: 388 
Records Inserted In Output file "Fair Work Commission" Successfully: 389 
Records Inserted In Output file "Fair Work Commission" Successfully: 390 
Records Inserted In Output file "Fair Work Commission" Successfully: 391 
Records Inserted In Output file "Fair Work Commission" Successfully: 392 
Records Inserted In Output file "Fair Work Commission" Successfully: 393 
Records Inserted In Output file "Fair Work Commission" Successfully: 394 
Records Inserted In Output file "Fair Work Commission" Successfully: 395 
Records Inserted In Output file "Fair Work Commission" Successfully: 396 
Records Inserted In Output file "Fair Work Commission" Successfully: 397 
Records Inserted In Output file "Fair Work Commission" Successfully: 398 
Records Inserted In Output file "Fair Work Commission" Successfully: 399 
Records Inserted In Output file "Fair Work Commission" Successfully: 400 
Records Inserted In Output file "Fair Work Commission" Successfully: 401 
Records Inserted In Output file "Fair Work Commission" Successfully: 402 
Records Inserted In Output file "Fair Work Commission" Successfully: 403 
Records Inserted In Output file "Fair Work Commission" Successfully: 404 
Records Inserted In Output file "Fair Work Commission" Successfully: 405 
Records Inserted In Output file "Fair Work Commission" Successfully: 406 
Records Inserted In Output file "Fair Work Commission" Successfully: 407 
Records Inserted In Output file "Fair Work Commission" Successfully: 408 
Records Inserted In Output file "Fair Work Commission" Successfully: 409 
Records Inserted In Output file "Fair Work Commission" Successfully: 410 
Records Inserted In Output file "Fair Work Commission" Successfully: 411 
Records Inserted In Output file "Fair Work Commission" Successfully: 412 
Records Inserted In Output file "Fair Work Commission" Successfully: 413 
Records Inserted In Output file "Fair Work Commission" Successfully: 414 
Records Inserted In Output file "Fair Work Commission" Successfully: 415 
Records Inserted In Output file "Fair Work Commission" Successfully: 416 
Records Inserted In Output file "Fair Work Commission" Successfully: 417 
Records Inserted In Output file "Fair Work Commission" Successfully: 418 
Records Inserted In Output file "Fair Work Commission" Successfully: 419 
Records Inserted In Output file "Fair Work Commission" Successfully: 420 
Records Inserted In Output file "Fair Work Commission" Successfully: 421 
Records Inserted In Output file "Fair Work Commission" Successfully: 422 
Records Inserted In Output file "Fair Work Commission" Successfully: 423 
Records Inserted In Output file "Fair Work Commission" Successfully: 424 
Records Inserted In Output file "Fair Work Commission" Successfully: 425 
Records Inserted In Output file "Fair Work Commission" Successfully: 426 
Records Inserted In Output file "Fair Work Commission" Successfully: 427 
Records Inserted In Output file "Fair Work Commission" Successfully: 428 
Records Inserted In Output file "Fair Work Commission" Successfully: 429 
Records Inserted In Output file "Fair Work Commission" Successfully: 430 
Records Inserted In Output file "Fair Work Commission" Successfully: 431 
Records Inserted In Output file "Fair Work Commission" Successfully: 432 
Records Inserted In Output file "Fair Work Commission" Successfully: 433 
Records Inserted In Output file "Fair Work Commission" Successfully: 434 
Records Inserted In Output file "Fair Work Commission" Successfully: 435 
Records Inserted In Output file "Fair Work Commission" Successfully: 436 
Records Inserted In Output file "Fair Work Commission" Successfully: 437 
Records Inserted In Output file "Fair Work Commission" Successfully: 438 
Records Inserted In Output file "Fair Work Commission" Successfully: 439 
Records Inserted In Output file "Fair Work Commission" Successfully: 440 
Records Inserted In Output file "Fair Work Commission" Successfully: 441 
Records Inserted In Output file "Fair Work Commission" Successfully: 442 
Records Inserted In Output file "Fair Work Commission" Successfully: 443 
Records Inserted In Output file "Fair Work Commission" Successfully: 444 
Records Inserted In Output file "Fair Work Commission" Successfully: 445 
Records Inserted In Output file "Fair Work Commission" Successfully: 446 
Records Inserted In Output file "Fair Work Commission" Successfully: 447 
Records Inserted In Output file "Fair Work Commission" Successfully: 448 
Records Inserted In Output file "Fair Work Commission" Successfully: 449 
Records Inserted In Output file "Fair Work Commission" Successfully: 450 
Records Inserted In Output file "Fair Work Commission" Successfully: 451 
Records Inserted In Output file "Fair Work Commission" Successfully: 452 
Records Inserted In Output file "Fair Work Commission" Successfully: 453 
Records Inserted In Output file "Fair Work Commission" Successfully: 454 
Records Inserted In Output file "Fair Work Commission" Successfully: 455 
Records Inserted In Output file "Fair Work Commission" Successfully: 456 
Records Inserted In Output file "Fair Work Commission" Successfully: 457 
Records Inserted In Output file "Fair Work Commission" Successfully: 458 
Records Inserted In Output file "Fair Work Commission" Successfully: 459 
Records Inserted In Output file "Fair Work Commission" Successfully: 460 
Records Inserted In Output file "Fair Work Commission" Successfully: 461 
Records Inserted In Output file "Fair Work Commission" Successfully: 462 
Records Inserted In Output file "Fair Work Commission" Successfully: 463 
Records Inserted In Output file "Fair Work Commission" Successfully: 464 
Records Inserted In Output file "Fair Work Commission" Successfully: 465 
Records Inserted In Output file "Fair Work Commission" Successfully: 466 
Records Inserted In Output file "Fair Work Commission" Successfully: 467 
Records Inserted In Output file "Fair Work Commission" Successfully: 468 
Records Inserted In Output file "Fair Work Commission" Successfully: 469 
Records Inserted In Output file "Fair Work Commission" Successfully: 470 
Records Inserted In Output file "Fair Work Commission" Successfully: 471 
Records Inserted In Output file "Fair Work Commission" Successfully: 472 
Records Inserted In Output file "Fair Work Commission" Successfully: 473 
Records Inserted In Output file "Fair Work Commission" Successfully: 474 
Records Inserted In Output file "Fair Work Commission" Successfully: 475 
Records Inserted In Output file "Fair Work Commission" Successfully: 476 
