SKU,Type,Size,Color,Options,Price Per Each,Category,Sub Category,Material,Title,Description,Images,Url
614000,Sanitary Bin Dispensers,,,{},83.99,Bathroom Supplies,Sanitary Bin Dispensers,,Rubbermaid Commercial 614000 Sanitary Napkin Receptacle w/ Rigid Liner White,"Space Efficient And Easy To Service
Tight-Fitting Lid Helps Contain Odor
Removable Rigid Liner Is Easy To Clean And Maintain
5 Waxed Paper Bags Included
Depth:
5 1/4 in
13.3 cm
Height:
12 1/2 in
31.8 cm
Length:
10 3/4 in
27.3 cm
Width:
5 1/4 in
13.3 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp6140whi.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-614000-Sanitary-Napkin-Receptacle-w-Rigid-Liner-White_p_3056.html
3362GRA,Ingredient Bins,,,{},4.0,Foodservice,Cutlery Bin,,Rubbermaid Commercial 3362GRA Cutlery Bin w/ 4 Compartments Gray 6 Per Case Price Per Each ,"Made Of Durable, Commercial Grade Plastic
Ribbed Design And Special Resin Formulation For Strength
Ideal For Storage/Dispensing Of Silverware And Condiment Packets
BPA-Free
Length:
21 1/4 in
54.0 cm
Width:
11 1/2 in
29.2 cm
Height:
3 3/4 in
9.5 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3362gra.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3362GRA-Cutlery-Bin-w-4-Compartments-Gray-6-Per-Case-Price-Per-Each-_p_2936.html
P267,Rotary Yarn Bonnets,17 In,,{},45.99,Cleaning Supplies,Carpet Bonnets,,"Rubbermaid Commercial P267 17"" Diameter Rotary Yarn Bonnets With Scrub Strips White/Green","Use With A Standard Rotary Floor Machine For Intensive Carpet Maintenance
Standard Thickness, Original Blend (P1 Series) Bonnets Work Well With Either Shampoo Or Solvent Based Chemicals
Use With A 175 RPM Floor Machine
The Low-Profile (P3 Series) Bonnet Provides Improved Operator Control On Rotary Floor Machines From 175-300 RPM
The Low-Profile Bonnet With Scrub Strips (P4 Series) Adds Additional Scrubbing Action For Improved Cleaning Performance",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/p267.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-P267-17-Diameter-Rotary-Yarn-Bonnets-With-Scrub-Strips-WhiteGreen_p_3271.html
252300BK,Step Stools,,,{},158.99,Cleaning Supplies,Step Stool,,Rubbermaid Commercial 252300BK Mobile Two-Step Stepstool Black ,"Heavy-Duty Step-Stool Glides Easily On Retractable Rubber Casters
Supports Loads Up To 350 Lbs (158.8 Kg)
Soft, Slip Resistant Pads On Both Steps
Wheels Retract When Stepped On
Heavy-Duty Plastic Construction Will Not Damage Walls Or Furniture
Height:
13 1/2 in
34.3 cm
Diameter:
16 in
40.6 cm
Length:
Mass Capacity [Nom]:
350 lb
158.8 kg",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp2523bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-252300BK-Mobile-Two-Step-Stepstool-Black-_p_2813.html
773488,Utility Carts,,,{},559.99,Material Handling,"Heavy Duty Utility Carts, 5-Drawer Mobile Work Center",,Rubbermaid Commercial 773488 5-Drawer Mobile Work Center Black,"Heavy-Duty Work Surface Supports Up To 250 Lbs (113.4 Kg)
The Built-In Cord Wrap Allows Neat And Convenient Storage Of Power Tools And Work Lights
Casters Provide Portability And Are Lockable For Safety
Locking Bar Provides Security And Holds Drawers Securely In Place
Pegboard Side Panels Provide Convenient Tool Organization
Length:
32 5/8 in
82.9 cm
Width:
19.9 in
50.6 cm
Height:
33 1/2 in
85.1 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp773488bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-773488-5-Drawer-Mobile-Work-Center-Black_p_3123.html
342488PM,Utility Carts,,,{},465.99,Material Handling,"Service Carts & Bins, Service Utility Carts",,"Rubbermaid Commercial 342488PM Utility Cart w/ 4"" Casters Platinum","3- Shelf
Easy-To-Clean Smooth Surfaces
Quiet Swivel Casters And Plastic Construction Help Eliminate Noise
User-Friendly Easy To Grip Handles
Large 4"" (10.2 Cm) Non-Marking Swivel Casters
High Style Appearance With Brushed Aluminum Uprights
200 Lb Weight Load
Length:
33 5/8 in
85.4 cm
Width:
18 5/8 in
47.3 cm
Height:
37 3/4 in
95.9 cm
Mass Capacity [Nom]:
200 lb
90.7 kg
Mass Capacity [Max]:
200 lb
90.7 kg",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp342488pla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-342488PM-Utility-Cart-w-4-Casters-Platinum_p_2938.html
342488BLA,Utility Carts,,,{},465.99,Material Handling,"Service Carts & Bins, Service Utility Carts",,"Rubbermaid Commercial 342488BLA Utility Cart w/ 4"" Casters Black","3- Shelf
Easy-To-Clean Smooth Surfaces
Quiet Swivel Casters And Plastic Construction Help Eliminate Noise
User-Friendly Easy To Grip Handles
Large 4"" (10.2 Cm) Non-Marking Swivel Casters
High Style Appearance With Brushed Aluminum Uprights
200 Lb Weight Load
Length:
33 5/8 in
85.4 cm
Width:
18 5/8 in
47.3 cm
Height:
37 3/4 in
95.9 cm
Mass Capacity [Nom]:
200 lb
90.7 kg
Mass Capacity [Max]:
200 lb
90.7 kg",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp342488bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-342488BLA-Utility-Cart-w-4-Casters-Black_p_2937.html
P269EA,Rotary Yarn Bonnets,19 In,,{},48.99,Cleaning Supplies,Carpet Bonnets,,"Rubbermaid Commercial P269EA 19"" Diameter Rotary Yarn Bonnets With Scrub Strips White/Green","Use With A Standard Rotary Floor Machine For Intensive Carpet Maintenance
Standard Thickness, Original Blend (P1 Series) Bonnets Work Well With Either Shampoo Or Solvent Based Chemicals
Use With A 175 RPM Floor Machine
The Low-Profile (P3 Series) Bonnet Provides Improved Operator Control On Rotary Floor Machines From 175-300 RPM
The Low-Profile Bonnet With Scrub Strips (P4 Series) Adds Additional Scrubbing Action For Improved Cleaning Performance",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/p267.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-P269EA-19-Diameter-Rotary-Yarn-Bonnets-With-Scrub-Strips-WhiteGreen_p_3272.html
3351GRA,Ingredient Bins,7 Gal,,{},5.17,Foodservice,Bus & Utility Boxes,,Rubbermaid Commercial 3351GRA 7 Gallon Bus/Utility Boxes Gray 6 Per Case Price Per Each ,"Made Of Durable, Commercial Grade Plastic, With Reinforced Handles, Bottom And Ribs For Added Strength
Rounded Corners For Easy Cleaning
Commercial Dishwasher Safe
BPA-Free
Length:
21 1/2 in
54.6 cm
Width:
17 1/8 in
43.5 cm
Height:
7 in
17.8 cm
Volume Capacity [Nom]:
7 1/8 gal
27.0 L","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3351gra.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcp3351gra_1.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-3351GRA-7-Gallon-BusUtility-Boxes-Gray-6-Per-Case-Price-Per-Each-_p_2931.html
J15700YEL,Dust Mops,,,{},17.0,Cleaning Supplies,"Dust Mops, Trapper® Looped-End Dust Mops",,"Rubbermaid Commercial J15700YEL Trapper® 48"" Looped-End Dust Mops 3 Per Case Price Per Each","Looped-End, Balanced Blend Dust Mop For General-Purpose Dust Mopping
Pre-Treated, Pre-Shrunk And Fully Launderable For Long Product Life
Envelope Backing Style",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/j157.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-J15700YEL-Trapper®-48-Looped-End-Dust-Mops-3-Per-Case-Price-Per-Each_p_3268.html
J15300YEL,Dust Mops,,,{},10.66,Cleaning Supplies,"Dust Mops, Trapper® Looped-End Dust Mops",,"Rubbermaid Commercial J153 Trapper® 24"" Looped-End Dust Mops 3 Per Case Price Per Each","Looped-End, Balanced Blend Dust Mop For General-Purpose Dust Mopping
Pre-Treated, Pre-Shrunk And Fully Launderable For Long Product Life
Envelope Backing Style
Width:
5 in
12.7 cm
Length:
24 in
61.0 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/j153.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-J153-Trapper®-24-Looped-End-Dust-Mops-3-Per-Case-Price-Per-Each_p_3266.html
3349GRA,Ingredient Bins,,,{},3.33,Foodservice,Bus & Utility Boxes,,Rubbermaid Commercial 3349GRA 4-5/8 Gallon Bus/Utility Boxes Gray 6 Per Case Price Per Each ,"Made Of Durable, Commercial Grade Plastic, With Reinforced Handles, Bottom And Ribs For Added Strength
Rounded Corners For Easy Cleaning
Commercial Dishwasher Safe
BPA-Free
Length:
20 in
50.8 cm
Width:
15 in
38.1 cm
Height:
5 in
12.7 cm
Volume Capacity [Nom]:
4 5/8 gal
17.5 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3349gra.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3349GRA-4-58-Gallon-BusUtility-Boxes-Gray-6-Per-Case-Price-Per-Each-_p_2929.html
P271,Rotary Yarn Bonnets,21 In,,{},53.99,Cleaning Supplies,Carpet Bonnets,,"Rubbermaid Commercial P271 21"" Diameter Rotary Yarn Bonnets With Scrub Strips White/Green","Use With A Standard Rotary Floor Machine For Intensive Carpet Maintenance
Standard Thickness, Original Blend (P1 Series) Bonnets Work Well With Either Shampoo Or Solvent Based Chemicals
Use With A 175 RPM Floor Machine
The Low-Profile (P3 Series) Bonnet Provides Improved Operator Control On Rotary Floor Machines From 175-300 RPM
The Low-Profile Bonnet With Scrub Strips (P4 Series) Adds Additional Scrubbing Action For Improved Cleaning Performance",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/p267.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-P271-21-Diameter-Rotary-Yarn-Bonnets-With-Scrub-Strips-WhiteGreen_p_3273.html
452500BK,Utility Carts,,,{},429.99,Material Handling,"Heavy Duty Utility Carts, Flat Shelf Carts",,Rubbermaid Commercial 452500BK 2- Shelf Flat Utility Cart Medium Black,"Versatile Flat Shelves Designed For Transport Of Oversized, Bulky Items
Ergonomically Designed Push Handle Provides Optimum Hand Placement And Push Height Improving Control And Worker Safety
Molded-In Storage Compartments, Holsters, Hooks, And Notches
Molded-In Customizable Fittings
High Density Structural Resin Construction
Easy-Access Bottom Shelf
Best-In-Class Casters To Meet The Most Demanding Environments
Length:
43 7/8 in
111.4 cm
Width:
25 7/8 in
65.7 cm
Height:
33.3 in
84.6 cm
Mass Capacity [Nom]:
Shelf Capacity
500 lb
250 lb
226.8 kg
113.4 kg",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/4525bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-452500BK-2-Shelf-Flat-Utility-Cart-Medium-Black_p_3019.html
4401BLA,Dollies & Trollies,,,{},322.99,Material Handling,"Trollies & Dollies, Trollies",,"Rubbermaid Commercial 4401BLA Triple® Trolley Standard Duty w/ User-Friendly Handle & 5"" Casters Black","Efficiently Transports Large Bulky Loads And Then Folds Flat For Easy Storage
Sturdy Structural Foam Deck Won’t Rust, Dent, Chip Or Peel
Non-Skid Platform Surface Helps Prevent Load Shifting
Tough Plastic Construction Is Easy On Walls And Doors
Three-Position User-Friendly Handle Lets Users Push, Pull Or Fold Flat For Use As A Dolly
Casters Are Non-Marking
Length:
32 1/2 in
82.6 cm
Width:
20 1/2 in
52.1 cm
Mass Capacity [Nom]:
500 lb
226.8 kg","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/4401bla.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/4401bla_1.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-4401BLA-Triple®-Trolley-Standard-Duty-w-User-Friendly-Handle-5-Casters-Black_p_3005.html
H116,Mop & Broom Handles,,,{},21.99,Cleaning Supplies,"Wet Mop Handles, Invader® Side Gate Handles",,"Rubbermaid Commercial H116 60"" Invader® Side Gate Wet Mop Handle w/ Large Yellow Plastic Head & Hardwood Handle","Invader® Wet Mop Handles Make Removing And Replacing Mop Heads Easy And Efficient
Invader® Side Gate Handle’s Thumb Wheel Clamps The Mop Firmly In Place; Should Be Used With 1"" (2.5 Cm) Headband Mops Only","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/h116.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/H116_1.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-H116-60-Invader®-Side-Gate-Wet-Mop-Handle-w-Large-Yellow-Plastic-Head-Hardwood-Handle_p_3256.html
452088BK,Utility Carts,,,{},417.99,Material Handling,"Heavy Duty Utility Carts, Heavy-Duty Utility Carts",,Rubbermaid Commercial 452088BK 2- Shelf Heavy-Duty Utility Cart w/ Lipped Shelf Medium Black,"Rounded Corners Protect Walls And Furniture.
Lightweight And Maneuverable.
Large 5"" (12.7 Cm) Non-Marking Swivel Casters.
Sturdy, Structural Foam Construction Won’t Rust, Dent, Chip Or Peel.
Ergonomically Designed Push Handle Provides Optimum Hand Placement And Push Height Improving Control And Worker Safety
Molded-In Storage Compartments, Holsters, Hooks, And Notches
Molded-In Customizable Fittings
High Density Structural Resin Construction
Easy-Access Bottom Shelf
Best-In-Class Casters To Meet The Most Demanding Environments
Length:
45 1/4 in
114.9 cm
Width:
25 7/8 in
65.7 cm
Height:
33 1/4 in
84.5 cm
Mass Capacity [Nom]:
500 lb
226.8 kg",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/4520-88bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-452088BK-2-Shelf-Heavy-Duty-Utility-Cart-w-Lipped-Shelf-Medium-Black_p_3017.html
450088BG,Utility Carts,,,{},337.99,Material Handling,"Heavy Duty Utility Carts, Heavy-Duty Utility Carts",,Rubbermaid Commercial 450088BG 2- Shelf Heavy-Duty Utility Cart w/ Lipped Shelf Small Black,"Rounded Corners Protect Walls And Furniture
Lightweight And Maneuverable
Large 4"" (10.2 Cm) Non-Marking Swivel Casters
Sturdy, Structural Foam Construction Won’t Rust, Dent, Chip Or Peel
Ergonomically Designed Push Handle Provides Optimum Hand Placement And Push Height Improving Control And Worker Safety
Molded-In Storage Compartments, Holsters, Hooks, And Notches
Molded-In Customizable Fittings
High Density Structural Resin Construction
Easy-Access Bottom Shelf
Best-In-Class Casters To Meet The Most Demanding Environments
Length:
39 in
99.1 cm
Width:
17 7/8 in
45.4 cm
Height:
33 1/4 in
84.5 cm
Mass Capacity [Nom]:
500 lb
226.8 kg",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/4500-88bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-450088BG-2-Shelf-Heavy-Duty-Utility-Cart-w-Lipped-Shelf-Small-Black_p_3013.html
452088BG,Utility Carts,,,{},395.99,Material Handling,"Heavy Duty Utility Carts, Heavy-Duty Utility Carts",,Rubbermaid Commercial 452088BG 2- Shelf Heavy-Duty Utility Cart w/ Lipped Shelf Medium Beige,"Rounded Corners Protect Walls And Furniture.
Lightweight And Maneuverable.
Large 5"" (12.7 Cm) Non-Marking Swivel Casters.
Sturdy, Structural Foam Construction Won’t Rust, Dent, Chip Or Peel.
Ergonomically Designed Push Handle Provides Optimum Hand Placement And Push Height Improving Control And Worker Safety
Molded-In Storage Compartments, Holsters, Hooks, And Notches
Molded-In Customizable Fittings
High Density Structural Resin Construction
Easy-Access Bottom Shelf
Best-In-Class Casters To Meet The Most Demanding Environments
Length:
45 1/4 in
114.9 cm
Width:
25 7/8 in
65.7 cm
Height:
33 1/4 in
84.5 cm
Mass Capacity [Nom]:
500 lb
226.8 kg",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/4520-88bei.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-452088BG-2-Shelf-Heavy-Duty-Utility-Cart-w-Lipped-Shelf-Medium-Beige_p_3016.html
450088BK,Utility Carts,,,{},385.99,Material Handling,"Heavy Duty Utility Carts, Heavy-Duty Utility Carts",,Rubbermaid Commercial 450088BK 2- Shelf Heavy-Duty Utility Cart w/ Lipped Shelf Small Beige,"Rounded Corners Protect Walls And Furniture
Lightweight And Maneuverable
Large 4"" (10.2 Cm) Non-Marking Swivel Casters
Sturdy, Structural Foam Construction Won’t Rust, Dent, Chip Or Peel
Ergonomically Designed Push Handle Provides Optimum Hand Placement And Push Height Improving Control And Worker Safety
Molded-In Storage Compartments, Holsters, Hooks, And Notches
Molded-In Customizable Fittings
High Density Structural Resin Construction
Easy-Access Bottom Shelf
Best-In-Class Casters To Meet The Most Demanding Environments
Length:
39 in
99.1 cm
Width:
17 7/8 in
45.4 cm
Height:
33 1/4 in
84.5 cm
Mass Capacity [Nom]:
500 lb
226.8 kg",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/4500-88bei.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-450088BK-2-Shelf-Heavy-Duty-Utility-Cart-w-Lipped-Shelf-Small-Beige_p_3012.html
9T6700BLA,Utility Carts,,,{},385.99,Material Handling,"Heavy Duty Utility Carts, Heavy-Duty Utility Carts",,"Rubbermaid Commercial 9T6700BLA 2- Shelf Heavy-Duty Utility Cart w/ 4"" Casters Black","Sturdy Structural Foam Construction Won’t Rust, Dent, Chip Or Peel
Rounded Corners Protect Walls And Furniture
Lightweight And Maneuverable
Large 4"" (10.2 Cm) Non-Marking Swivel Casters
Ergonomically Designed Push Handle Provides Optimum Hand Placement And Push Height Improving Control And Worker Safety
Molded-In Storage Compartments, Holsters, Hooks, And Notches
Molded-In Customizable Fittings
High Density Structural Resin Construction
Easy-Access Bottom Shelf
Best-In-Class Casters To Meet The Most Demanding Environments
Length:
40 in
101.6 cm
Width:
24 in
61.0 cm
Height:
31 1/4 in
79.4 cm
Mass Capacity [Nom]:
300 lb
136.1 kg",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/9t67bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-9T6700BLA-2-Shelf-Heavy-Duty-Utility-Cart-w-4-Casters-Black_p_3187.html
