SKU,Type,Size,Color,Options,Price Per Each,Category,Sub Category,Material,Title,Description,Images,Url
05674-1,PVC Bath Mats,27x27,,{},15.75,Brand,Slip-X,,Slip-X Extra Large Square Shower Mat 27x27 Gray 4 Per Case Price Per Case,"Great Draining, Shower Stall Mat With An Updated Square Design
Provides Reliable Slip Protection
Intended For Non-Textured Surfaces
Made Of Phthalate-Compliant PVC
Adheres To The Shower Floor With Suction Cups
Machine Washable For Years Of Use
27""W X 27""L","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05674-1slipx2.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05674-1slipx.jpg']",https://www.ahscompany.com/Slip-X-Extra-Large-Square-Shower-Mat-27x27-Gray-4-Per-Case-Price-Per-Case_p_29987.html
05670-1,PVC Bath Mats,27x27,,{},15.75,Brand,Slip-X,,Slip-X Extra Large Square Shower Mat 27x27 Clear 4 Per Case Price Per Case,"Great Draining, Shower Stall Mat With An Updated Square Design
Provides Reliable Slip Protection
Intended For Non-Textured Surfaces
Made Of Phthalate-Compliant PVC
Adheres To The Shower Floor With Suction Cups
Machine Washable For Years Of Use
27""W X 27""L","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05670-1slipxclear.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05670-1slipxclear2.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05670-1slipxclear1.jpg']",https://www.ahscompany.com/Slip-X-Extra-Large-Square-Shower-Mat-27x27-Clear-4-Per-Case-Price-Per-Case_p_29986.html
05622-1,PVC Bath Mats,21x21,,{},12.0,Brand,Slip-X,,Slip-X Square Shower Mat 21x21 Blue 4 Per Case Price Per Case,"Great Draining, Shower Stall Mat With An Updated Square Design
Provides Reliable Slip Protection
Intended For Non-Textured Surfaces
Made Of Phthalate-Compliant PVC
Adheres To The Shower Floor With Suction Cups
Machine Washable For Years Of Use
21""W X 21""L","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05622-4.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Venturi/05622-4_1.jpg']",https://www.ahscompany.com/Slip-X-Square-Shower-Mat-21x21-Blue-4-Per-Case-Price-Per-Case_p_22620.html
05600-1,PVC Bath Mats,21x21,,{},12.0,Brand,Slip-X,,Slip-X Square Shower Mat 21x21 White 4 Per Case Price Per Case,"Great Draining, Shower Stall Mat With An Updated Square Design
Provides Reliable Slip Protection
Intended For Non-Textured Surfaces
Made Of Phthalate-Compliant PVC
Adheres To The Shower Floor With Suction Cups
Machine Washable For Years Of Use
21""W X 21""L","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05600-4.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05600-4_1.jpg']",https://www.ahscompany.com/Slip-X-Square-Shower-Mat-21x21-White-4-Per-Case-Price-Per-Case_p_22357.html
05719-1,PVC Bath Mats,16x39,,{},15.75,PVC Bath Mats,Extra Long Bath Mats,,Slip-X Extra Long Bath Mat 16x39 Clear 4 Per Case Price Per Case,"30% More Coverage Than The Average Bath Mat
Reliable Slip Protection, Using Suction Cups, For The Full Length Of Your Tub
Works On Almost Any Non-Textured Tub Surface
Cushioned, Comfortable Feel Underfoot
Made Of Phthalate-Compliant PVC
Excellent Drainage
Machine Washable For Years Of Use
16""W X 39""L","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05720-4.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05720-4_1.jpg']",https://www.ahscompany.com/Slip-X-Extra-Long-Bath-Mat-16x39-Clear-4-Per-Case-Price-Per-Case_p_22372.html
05800-1,PVC Bath Mats,17x36,,{},10.25,PVC Bath Mats,Comfort Foam Bath Mats,,Slip-X Comfort Foam Bath Mat 17x36 White 4 Per Case Price Per Case,"Well-Loved, Customer Favorite
Soft, Padded PVC Foam Feels Gentle, Yet Secure, Underfoot
Perforated Pattern Drains Water To Prevent Pooling
Updated Suction Cup Design Strongly Connects To Tub Surface For Reliable Slip-Resistance
Low Profile Suction Cups Don’t Protrude Mat’s Surface Making Them Comfortable To Stand On
Made Of Phthalate-Compliant PVC Foam
Machine Washable For Years Of Use
17""W X 36""L—20% Longer Than Standard Bathtub Mats
For Use On Non-Textured Surfaces Only","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05800-4.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05800-4_1.jpg']",https://www.ahscompany.com/Slip-X-Comfort-Foam-Bath-Mat-17x36-White-4-Per-Case-Price-Per-Case_p_22360.html
05824-1,PVC Bath Mats,17x36,,{},10.25,PVC Bath Mats,Comfort Foam Bath Mats,,Slip-X Comfort Foam Bath Mat 17x36 Tan 4 Per Case Price Per Case,"Well-Loved, Customer Favorite
Soft, Padded PVC Foam Feels Gentle, Yet Secure, Underfoot
Perforated Pattern Drains Water To Prevent Pooling
Updated Suction Cup Design Strongly Connects To Tub Surface For Reliable Slip-Resistance
Low Profile Suction Cups Don’t Protrude Mat’s Surface Making Them Comfortable To Stand On
Made Of Phthalate-Compliant PVC Foam
Machine Washable For Years Of Use
17""W X 36""L—20% Longer Than Standard Bathtub Mats
For Use On Non-Textured Surfaces Only","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05824-4.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05824-4_1.jpg']",https://www.ahscompany.com/Slip-X-Comfort-Foam-Bath-Mat-17x36-Tan-4-Per-Case-Price-Per-Case_p_21949.html
06724-1,Rubber Bath Mats,17x38,,{},14.25,PVC Bath Mats,Pebble Bath Mats,,Slip-X Extra Long Pebble Bath Mat 17x38 Gray 4 Per Case Price Per Case,"Provides 25% More Coverage Than Standard Bathtub Mats
Looks And Feels Like Real Pebbles Underfoot Because Of The Mat's Varying Depth And Dimension.
Made Of Durable, High-Quality Vinyl.
17""W x 38"" L","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/06724-1slipx1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/06724-1slipx2.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/06724-1slipx3.jpg']",https://www.ahscompany.com/Slip-X-Extra-Long-Pebble-Bath-Mat-17x38-Gray-4-Per-Case-Price-Per-Case_p_29991.html
06705-1,Rubber Bath Mats,17x30,,{},12.75,PVC Bath Mats,Pebble Bath Mats,,Slip-X Pebble Bath Mat 17x30 Gray 4 Per Case Price Per Case,"Designed To Look And Feel Like Real Pebbles With Depth And Dimension
140+ Suction Cups Provide Reliable Slip Resistance
Pebbles Calm Sore, Achy Feet
Made Of Phthalate-Compliant PVC
Adheres To The Tub With Suction Cups
Machine Washable For Years Of Use
Great Tub Coverage
30""L X 17""W","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/graypebbleslipx.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/graypebbleslip2.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/graypebbleslip1.jpg']",https://www.ahscompany.com/Slip-X-Pebble-Bath-Mat-17x30-Gray-4-Per-Case-Price-Per-Case_p_28477.html
05700-1,PVC Bath Mats,16x39,,{},15.75,PVC Bath Mats,Extra Long Bath Mats,,Slip-X Extra Long Bath Mat 16x39 White 4 Per Case Price Per Case,"30% More Coverage Than The Average Bath Mat
Reliable Slip Protection, Using Suction Cups, For The Full Length Of Your Tub
Works On Almost Any Non-Textured Tub Surface
Cushioned, Comfortable Feel Underfoot
Made Of Phthalate-Compliant PVC
Excellent Drainage
Machine Washable For Years Of Use
16""W X 39""L","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05700-4.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/venturi/05700-4_1.jpg']",https://www.ahscompany.com/Slip-X-Extra-Long-Bath-Mat-16x39-White-4-Per-Case-Price-Per-Case_p_22359.html
