Product URL,Item ID,Product ID,Brand Name,Product Name,Regular Price,Special Price,Short Description,Long Description,Product Information,Directions,Ingredients,SKU,Image URLs
https://www.chemistwarehouse.com.au/buy/121701/aptamil-pepti-junior-infant-formula-3600g-(8-x-450g)-(prescription-only)---protein-hydrolysate-formula,121701, 2623389,Chemist Warehouse,Aptamil Pepti-Junior Infant Formula 3600g (8 x 450g) (Prescription Only) - Protein Hydrolysate Formula,19.99,,,"AptamilÂ® Gold+ Pepti Junior is a premium infant 
formula for babies from birth to 12 months of 
age.  It is suitable for babies with 
confirmed cows' milk and/or soy protein allergy 
and suitable for babies with malabsorptive 
conditions including diarrhoea. It features an 
extensively broken down (hydrolysed) 
hypoallergenic peptides.
Nutritionally complete 
for formula fed infants 0-6 months
Suitable for 
use in a mixed diet for infants 6-12 
months
Aptamil Gold+ Pepti Junior Infant 
Formula is not suitable for general use and should 
be used under medical supervision.

      
Warnings

      
Follow instructions exactly. Prepare bottles & 
teats as directed. Do not change proportions of 
powder except on medical advice. Incorrect 
preparation can make your baby very ill. Infants 
over 6 months should be offered foods in addition to 
infant formula.",,"Prepare each cup or bottle separately. For all 
brands of formula, it is safer to use immediately 
after they are prepared.","Glucose syrup, hydrolysed whey protein concentrate 
(from milk), medium chain triglycerides, vegetable 
oils, emulsifier (citric acid ester of mono- and 
diglycerides), fish oil (from tuna), choline, 
taurine, inositol, L-Carnitine.
Vitamins: (A, 
B1, B2, B3, B5, B6, C, D3, E, K1, biotin, folic 
acid).
Minerals: Phosphorus, potassium, 
chloride, calcium, sodium, magnesium, iron, zinc, 
copper, manganese, iodine, selenium.

Nucleotides: Uridine 5â€™-monophosphate, 
cytidine
5â€™-monophosphate, adenosine 5â€™-
monophosphate, inosine
5â€™-monophosphate, 
guanosine 5â€™monophosphate.",121701,https://static.chemistwarehouse.com.au/App_Themes/AMS-CWH/Images/NoImage.jpg
https://www.chemistwarehouse.com.au/buy/113640/tommee-tippee-closer-to-nature-sensitive-soother-0-6-months-2-pack,113640, 2695284,Tommee Tippee,Tommee Tippee Closer to Nature Sensitive Soother 0-6 Months 2 Pack,12.95,6.00,,"90% less skin contact than other soothers?
This unique specialist soother is designed with an open shield that curves away from your baby's face, for less skin-contact and improved airflow. This prevents moisture build-up and stops your baby's sensitive skin getting sore and red. Like everything we make, it's BPA and BPS-free too, so you can stay as stress-free as they'll be!
Suitable For:  0 - 6 months

Boxed Contents:  2 x 0-6m Soothers

KEY FEATURES
• Complete comfort - for them and you
• Specially designed for sensitive skin? This specialist soother is designed to prevent skin irritation. The unique shield curves away from your baby's face to minimise skin contact and stop moisture build-up that can lead to redness and irritation
• Acceptance guaranteed? Following the design of our Closer to Nature® baby bottle teat, this soother feels and moves just like skin, so there's less chance of confusion when your baby's switching between breast, bottle and soother
• Naturally orthodontic? This soother's natural design means it won't interfere with the development of your baby's eating, drinking and speaking skills. Available in two age stages, 0-6m and 6-18m, it also grows as they do!

      
Warnings

      
WARNING A TORN OR BROKEN SOOTHER POSES A CHOKING HAZARD. INSPECT CAREFULLY BEFORE EACH USE. PULL THE TEAT IN ALL DIRECTIONS. THROW AWAY AT THE FIRST SIGN OF DAMAGE OR WEAKNESS. A CORD OR RIBBON 
ATTACHED TO A SOOTHER POSES A STRANGULATION HAZARD. DO NOT ATTACH A SOOTHER TO YOUR CHILD'S CLOTHING.",,,,113640,https://static.chemistwarehouse.com.au/App_Themes/AMS-CWH/Images/NoImage.jpg
https://www.chemistwarehouse.com.au/buy/105195/neocate-junior-unflavoured-400g,105195, 2677517,,Neocate Junior Unflavoured 400g,46.99,,,,,,,105195,https://static.chemistwarehouse.com.au/App_Themes/AMS-CWH/Images/NoImage.jpg
https://www.chemistwarehouse.com.au/buy/124941/malarkey-kids-sensory-teething-duo-pink,124941, 8000106,Malarkey Kids Marketplace,Malarkey Kids Sensory Teething Duo Pink,39.98,33.98,,"The bundle includes TWO best-selling Malarkey Kids Teething products, including the award-winning Munch Mitt, the revolutionary Chew Cube. 
Each set includes two mum-invented products, including the original silicone teething mitt, the Munch Mitt and the geometrical design of the Chew Cube with its soft corners and four-way sensory stimulation.
Food-grade Silicone, BPA & Phthalate Free, Relieves Teething Pain Naturally

      
Warnings

      
Please refer to packaging.",,"Please refer to packaging. 
Refer to packaging for more information. ",Food-grade Silicone. ,124941,"https://static.chemistwarehouse.com.au/ams/media/pi/124941/MP-1-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/124941/MP-2-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/124941/MP-4-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/124941/MP-5-800.jpg"
https://www.chemistwarehouse.com.au/buy/131922/ninja-mama-twin-pack-lactation-tea-bags-twin-pack-for-breastfeeding-and-pumping-mamas,131922, 8000470,Ninja Mama Marketplace,Ninja Mama Twin Pack Lactation Tea Bags Twin Pack  For Breastfeeding And Pumping Mamas,38.99,36.99,,,,,,131922,"https://static.chemistwarehouse.com.au/ams/media/pi/131922/MP-1-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131922/MP-2-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131922/MP-3-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131922/MP-5-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131922/MP-6-800.jpg"
https://www.chemistwarehouse.com.au/buy/131925/ninja-mama-breast-therapy-packs---pack-of-2-(hot-or-cold)-with-2-washable-sleeves,131925,,Ninja Mama Marketplace,Ninja Mama Breast Therapy Packs - Pack Of 2 (Hot Or Cold) with 2 washable sleeves,28.99,,,,,,,131925,
https://www.chemistwarehouse.com.au/buy/131927/ninja-mama-breastfeeding-bundle-breast-therapy-packs-plus-booby-booster-lactation-tea-bags,131927, 8000474,Ninja Mama Marketplace,Ninja Mama Breastfeeding Bundle Breast Therapy Packs Plus Booby Booster Lactation Tea Bags,56.99,43.99,,,,,,131927,"https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-1-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-3-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-4-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-5-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-6-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-7-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-8-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-9-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-10-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131927/MP-11-800.jpg"
https://www.chemistwarehouse.com.au/buy/131928/ninja-mama-hot-or-cold-perineal-therapy-packs-breast-therapy-packs-duo-bundle,131928, 8000475,Ninja Mama Marketplace,Ninja Mama Hot or Cold Perineal Therapy Packs u0026 Breast Therapy Packs Duo Bundle,59.99,54.99,,,,,,131928,"https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-1-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-2-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-3-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-4-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-5-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-6-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-7-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-8-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-9-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-10-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-11-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-12-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-13-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-14-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/131928/MP-15-800.jpg"
https://www.chemistwarehouse.com.au/buy/91389/afl-wet-wipes-fremantle-dockers-20-pack,91389, 2684303,AFL,AFL Wet Wipes Fremantle Dockers 20 Pack,1.99,,,,,,,91389,https://static.chemistwarehouse.com.au/ams/media/pi/91389/F2D_800.jpg
https://www.chemistwarehouse.com.au/buy/81833/playgro-unicorn-activity-rattle,81833, 2669239,Playgro,Playgro Unicorn Activity Rattle,19.99,12.99,,,,,,81833,https://static.chemistwarehouse.com.au/ams/media/pi/81833/F2D_800.jpg
https://www.chemistwarehouse.com.au/buy/90963/malarkey-buddy-bib-eli-elephant-online-only,90963, 2683478,Malarkey,Malarkey Buddy Bib Eli Elephant Online Only,24.99,22.99,,,,,,90963,https://static.chemistwarehouse.com.au/ams/media/pi/90963/F2D_800.jpg
https://www.chemistwarehouse.com.au/buy/119959/marvel-spidey-and-friends-shampoo-rinser-online-only,119959, 2710363,Marvel,Marvel Spidey And Friends Shampoo Rinser Online Only,19.99,18.99,,"Great for use in the bathroom, easy grip side handles, no slip surface",,Place in bathroom or kitchen to access higher surfaces,,119959,https://static.chemistwarehouse.com.au/ams/media/pi/119959/F2D_800.jpg
https://www.chemistwarehouse.com.au/buy/116205/future-gradulac-gentle-stage-2-follow-on-formula-900g,116205, 2706923,Future,Future Gradulac Gentle Stage 2 Follow On Formula 900g,34.95,24.99,,"Follow-on Formula suitable for infants from 6 months of age. This product should not be used for infants under 6 months of age. It is recommended that infants from the age of 6 months should be offered foods in addition to the infant formula product.
Important Notice – Breast milk is best for babies. Before you decide to use this product consult your doctor or health worker for advice.
Warning – follow instructions exactly. Prepare bottles and teats as directed. Do not change proportions or concentrate except on medical advice. Incorrect preparation can make your baby very ill.

Made in Australia

The protein source of future Gradulac infant formula is milk casein and whey protein.


      
Warnings

      
This product contains milk products and soy bean products.",,"Preparation instructions    Provided on label in words and pictures 



1.    Always wash hands before preparing formula and ensure that formula is prepared in a clean area. Wash and sterilise all utensils by boiling for 5 minutes or using an approved sterilising agent 

2.    Boil safe drinking water and allow it to cool until lukewarm. Pour the correct amount of previously boiled (now cooled) water into a sterilised bottle.

3.    Fill the measuring scoop with formula powder, tap it gently to remove air pockets and level off using the levelling edge on the can.

4.    After the appropriate number of scoops of powder have been added to the water place the teat and cap on the bottle and shake gently until the powder dissolves.

5.    Test the temperature of the milk with a few drops on the inside of your wrist – it should feel just warm, but cool is better than too hot. Feed immediately – any formula left at the end of the feed must be discarded

","INGREDIENTS:

Milk solids, vegetable oil (emulsifier [soy lecithin]), tapioca syrup solids, AA powder, prebiotic (2’-FL), DHA powder, minerals (potassium chloride, calcium carbonate, trisodium citrate, ferric pyrophosphate, magnesium carbonate, sodium selenite, zinc sulphate, copper sulphate, manganese sulphate, potassium iodide), choline bitartrate, inositol, vitamins (C, E, A, B3, D3, B5, K1, B1, B6, B2, B9, B7), probiotic (Lactobacillus fermentum [LC40]).

DHA=docosahexaenoic acid

AA=arachidonic acid

2’-FL=2'-O-fucosyllactose 

",116205,https://static.chemistwarehouse.com.au/ams/media/pi/116205/F2D_800.jpg
https://www.chemistwarehouse.com.au/buy/90973/munch-it-blanket-sweet-salty-online-only,90973, 2683485,MunchIt,Munch-It Blanket Sweet u0026 Salty Online Only,19.99,17.99,,,,,,90973,https://static.chemistwarehouse.com.au/ams/media/pi/90973/F2D_800.jpg
https://www.chemistwarehouse.com.au/buy/126769/econaps-reusable-cloth-nappy-snow-white-one-size,126769, 8000144,EcoNaps Marketplace,EcoNaps Reusable Cloth Nappy Snow White One Size,34.95,29.95,,"EcoNaps new and improved 2.0 nappy is the first plastic neutral reusable nappy, certified by Plastic Bank. Made from rPET recycled polyester and ultra-absorbent bamboo, EcoNaps are the perfect, easy-to-use cloth nappy solution that is gentle on your baby, and gentle on the planet.

Proudly designed in Australia.
Simple to use:   Easy to use snap fastenings and a modern design make every nappy change a breeze., Leak-free functionality:   Two thirsty bamboo inserts are included with each nappy cover to minimise leaks and maximise comfort., Two styles in one:   You have the freedom to set up your baby's nappy as a popular pocket style or an easy all-in-2 setup., Grows with baby:   Our single nappy design will grow with baby from tiny newborn through to energetic toddler, Certified plastic neutral by Plastic Bank:   Every cloth nappy purchased stops the equivalent of 5 plastic bottles from entering the ocean., Made from rPET recycled fabrics:   Our covers feature post-consumer recycled polyester inside and out, made from recycled plastic bottles, diverting single-use plastics from landfill giving them another life., Australian design:   Our premium quality nappies are hand-designed with love and care in Byron Bay, Australia.
One-Size",,"Washing dirty cloth nappies in 4 simple steps:
Step 1: Remove solids Drop poo in the loo and store the used cloth nappy in a dry pail. 
Step 2: Pre-wash cycle Run a pre-wash cycle 40-60 degrees with detergent every 1-2 days. This removes the majority of soiling and gets your nappies ready for the main-wash. Store nappy in a dry pail until the main wash.
Step 3: Main-wash cycle Run a long main-wash cycle 40-60 degrees with detergent every 2-3 days.
Step 4: Hang to dry Air dry nappies or use a clothes/tumble dryer. ","Outer cover: Waterproof and breathable rPET polyester made from recycled post-consumer plastic bottles with heat-bonded TPU laminate to prevent leaks.
Inner cover: Stay-dry rPET recycled polyester micro-fleece to help baby feel comfy and dry, even after wetting.
Inserts: Super soft and absorbent bamboo terry comprising 85% Bamboo Viscose 15% Polyester.
All cloth nappy fabrics are OEKO-TEX STANDARD 100 certified and contain no harmful chemicals.
",126769,"https://static.chemistwarehouse.com.au/ams/media/pi/126769/MP-1-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/126769/MP-2-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/126769/MP-3-800.jpg,https://static.chemistwarehouse.com.au/ams/media/pi/126769/MP-4-800.jpg"
https://www.chemistwarehouse.com.au/buy/91385/afl-wet-wipes-adelaide-crows-20-pack,91385, 2684299,AFL,AFL Wet Wipes Adelaide Crows 20 Pack,1.99,,,,,,,91385,https://static.chemistwarehouse.com.au/ams/media/pi/91385/F2D_800.jpg
https://www.chemistwarehouse.com.au/buy/117551/bambi-mini-co-supersinglet-bodysuit-3-6-months-crystal-blue-and-stripes-2-pack,117551, 2708095,Bambi Mini Co,Bambi Mini Co. Supersinglet Bodysuit 3-6 Months Crystal Blue and Stripes 2 Pack,19.99,,,"Includes: 2 x Super Shades of Our Soft Organic Cotton Singlet Bodysuits Here's why our singlet bodysuits are so dreamy:
- Super-soft stretchy neckline for fuss-free dressing
- Snap buttons for super quick nappy changes
- Style: Monster Skate Party
- Cosy-fit to show off those cute chunky thighs
- Made from luxuriously soft GOTS Certified Organic cotton.
- No hidden nasties!
- Nickel-free snaps and Azo free dyes to protect your baby's sensitive skin.

      
Warnings

      
Low Fire Danger",,"Easy care: 
Machine washable 
Refer to the garment for further care instructions Sustainably made in Indonesia
LOW FIRE DANGER",95% Organic Cotton 5% Spandex ,117551,https://static.chemistwarehouse.com.au/ams/media/pi/117551/F2D_800.jpg
https://www.chemistwarehouse.com.au/buy/117563/bambi-mini-co-supersinglet-bodysuit-0-newborn-orchid-bloom-and-multi-stripe-2-pack,117563, 2708094,Bambi Mini Co,Bambi Mini Co. Supersinglet Bodysuit 0 Newborn Orchid Bloom and Multi Stripe 2 Pack,19.99,,,"Includes: 2 x Super Shades of Our Soft Organic Cotton Singlet Bodysuits Here's why our singlet bodysuits are so dreamy:
- Super-soft stretchy neckline for fuss-free dressing
- Snap buttons for super quick nappy changes
- Style: Over the Rainbow
- Cosy-fit to show off those cute chunky thighs
- Made from luxuriously soft GOTS Certified Organic cotton.
- No hidden nasties!
- Nickel-free snaps and Azo free dyes to protect your baby's sensitive skin.

      
Warnings

      
Low Fire Danger",,"Easy care: 
Machine washable 
Refer to the garment for further care instructions Sustainably made in Indonesia
LOW FIRE DANGER",95% Organic Cotton 5% Spandex ,117563,https://static.chemistwarehouse.com.au/ams/media/pi/117563/F2D_800.jpg
https://www.chemistwarehouse.com.au/buy/117561/bambi-mini-co-supersinglet-bodysuit-3-6-months-orchid-bloom-and-multi-stripe-2-pack,117561, 2708103,Bambi Mini Co,Bambi Mini Co. Supersinglet Bodysuit 3-6 Months Orchid Bloom and Multi Stripe 2 Pack,19.99,,,"Includes: 2 x Super Shades of Our Soft Organic Cotton Singlet Bodysuits Here's why our singlet bodysuits are so dreamy: Super-soft stretchy neckline for fuss-free dressing Snap buttons for super quick nappy changes Style: Over the Rainbow Cosy-fit to show off those cute chunky thighs Made from luxuriously soft GOTS Certified Organic cotton. No hidden nasties! Nickel-free snaps and Azo free dyes to protect your baby's sensitive skin.

      
Warnings

      
Low Fire Danger",,"Easy care: 
Machine washable 
Refer to the garment for further care instructions Sustainably made in Indonesia
LOW FIRE DANGER",95% Organic Cotton 5% Spandex ,117561,https://static.chemistwarehouse.com.au/ams/media/pi/117561/F2D_800.jpg
