EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'3351500020409,43.63,B00017XGDU,"#3.196, (Kosmetik)",-12.89 ,"-32,22 %"
'737052993546,14.45,B0146F1RD8,"#2.055, (Kosmetik)",-7.52 ,"-58,75 %"
'3605522052826,38.92,B01JMD1GMQ,"#25.960, (Kosmetik)",-3.42 ,"-7,13 %"
'3614273356053,58.0,B09CF27CW5,"#25.960, (Kosmetik)",-17.51 ,"-34,45 %"
'4051281536937,14.95,B07QD9Z8MV,"#4.555, (Drogerie & Körperpflege)",-16.47 ,"-1.646,80 %"
'4051281537149,22.49,B07QBCJ35F,"#14.337, (Drogerie & Körperpflege)",-23.21 ,"-2.321,20 %"
'3614271990013,80.7,B0795RNLY2,"#75.226, (Kosmetik)",-4.50 ,"-4,58 %"
'719346651875,42.88,B07VPKTCTT,"#65.920, (Kosmetik)",-11.15 ,"-26,44 %"
'3414200908559,30.95,B002N3UUX4,"#2.624, (Kosmetik)",-19.71 ,"-134,07 %"
'3607344163773,39.49,B002S8PT8U,"#2.624, (Kosmetik)",-36.48 ,"-3.648,25 %"
'3386460058391,22.47,B000Q34X8Q,"#1.432, (Kosmetik)",-8.95 ,"-44,85 %"
'3607347717201,9.76,B00I7PJVYQ,"#11.633, (Kosmetik)",-5.11 ,"-52,36 %"
'3349668515752,21.3,B0792DRMQ2,"#33.384, (Kosmetik)",-2.81 ,"-10,10 %"
'3349668554768,21.45,B001FX85W6,"#59.586, (Kosmetik)",-21.62 ,"-2.161,65 %"
'4305217038515,21.49,B0081FR9FU,"#3.880, (Kosmetik)",-9.16 ,"-48,23 %"
'5050456522750,20.06,B001BR2OSW,"#4.270, (Kosmetik)",-5.59 ,"-24,88 %"
'5050456522743,28.6,B000C1W0UK,"#4.270, (Kosmetik)",-7.58 ,"-25,30 %"
'5050456522774,29.0,B076FGKJBF,"#11.189, (Kosmetik)",-19.43 ,"-152,91 %"
'4011700906000,38.49,B0080KVM36,"#101.665, (Kosmetik)",-11.59 ,"-32,03 %"
'4011700906017,47.66,B004IJOOCO,"#13.828, (Kosmetik)",-16.73 ,"-41,95 %"
'3386460076395,31.1,B01714M2RG,"#131.503, (Kosmetik)",-9.31 ,"-30,51 %"
'3386460076388,45.0,B01714M2TO,"#13.560, (Kosmetik)",-15.31 ,"-39,21 %"
'8011530810009,22.0,B005MQO49K,"#10.165, (Kosmetik)",-6.46 ,"-28,10 %"
'8011530810016,31.5,B0097P2SBI,"#156.078, (Kosmetik)",-8.00 ,"-24,32 %"
'8011530810023,46.0,B005MQO53A,"#10.165, (Kosmetik)",-9.91 ,"-20,76 %"
'4260584034211,37.99,B09QCYHZ1D,"#85.391, (Kosmetik)",-35.82 ,"-3.582,39 %"
'3349668530564,24.95,B00DAUYW5Q,"#11.605, (Kosmetik)",-7.18 ,"-27,50 %"
'8052464893300,34.37,B0BPCB47NF,"#94.952, (Kosmetik)",5.39 ,"9,66 %"
'8052464893317,50.04,B0BPC3JDT2,"#219.576, (Kosmetik)",-45.74 ,"-4.573,58 %"
'8052464893324,69.34,B0BPBY8PBY,"#346.282, (Kosmetik)",-62.54 ,"-6.254,21 %"
'4260584033832,59.99,B099K76RW1,-,-13.22 ,"-22,04 %"
'4260584033849,73.08,B099K23J2N,-,-10.42 ,"-13,03 %"
'3605532242248,55.5,B004EVYZFC,"#23.445, (Kosmetik)",-20.87 ,"-48,66 %"
'4260309920294,23.09,B00QYY3QGG,"#3.104, (Kosmetik)",-7.97 ,"-34,63 %"
'4260309920997,28.51,B06XGDTGYW,"#3.104, (Kosmetik)",-8.39 ,"-28,92 %"
'3386460071741,29.7,B014AMEBGM,"#48.413, (Kosmetik)",-8.89 ,"-29,93 %"
'3386460071734,43.68,B014AMECT8,"#48.413, (Kosmetik)",-40.61 ,"-4.060,58 %"
'719346167079,34.7,B00GY11ZRQ,"#119.814, (Kosmetik)",-4.40 ,"-10,47 %"
'8681008055067,165.1,B07TXFD8WY,"#129.386, (Kosmetik)",-50.09 ,"-37,39 %"
'8681008055074,295.0,B07TS81MVH,"#181.496, (Kosmetik)",-103.87 ,"-48,17 %"
'3414200817509,9.65,B0036KSNS2,"#51.739, (Kosmetik)",-11.70 ,"-1.169,59 %"
'3607342318199,11.34,B005MGAMZU,"#12.450, (Kosmetik)",-13.12 ,"-1.311,91 %"
'737052992785,14.95,B0146F1OA4,"#1.471, (Kosmetik)",-7.94 ,"-62,06 %"
'3605972768919,68.18,B0BW4TZNKH,-,-60.98 ,"-6.097,84 %"
'3616302018468,21.95,B0BDFDQC4Q,"#10.780, (Kosmetik)",-12.29 ,"-81,85 %"
'3474636728336,40.5,B08H1CX8V8,"#8.853, (Kosmetik)",-11.37 ,"-29,30 %"
'3616303452414,22.9,B0BCC2V17X,-,-22.92 ,"-2.292,16 %"
'7640365140022,51.49,B08F7CBHNM,"#47.328, (Kosmetik)",-20.87 ,"-54,92 %"
'7640365140039,77.99,B08F778CKH,"#27.542, (Kosmetik)",-33.84 ,"-65,71 %"
'088300606504,35.15,B00HWFQSKW,"#10.346, (Kosmetik)",-9.11 ,"-25,93 %"
'3259550301311,51.91,B00TPGK7H6,"#231.129, (Kosmetik)",-47.51 ,"-4.750,57 %"
'3259550500134,94.0,B00TPGK7G2,"#544.045, (Kosmetik)",-12.35 ,"-12,00 %"
'3386460086349,25.47,B076SJJKBT,"#37.420, (Kosmetik)",0.60 ,"1,57 %"
'3386460086332,40.0,B074MZZ3K8,"#37.420, (Kosmetik)",-10.22 ,"-25,56 %"
'3386460086325,55.0,B074N2Y15P,"#30.191, (Kosmetik)",-13.00 ,"-23,97 %"
'3360370512044,26.0,B000CNME4K,"#9.016, (Kosmetik)",-8.12 ,"-31,22 %"
'3360374507206,38.58,B000JR6VO8,"#9.016, (Kosmetik)",-10.19 ,"-26,61 %"
'3360374533205,68.5,B000XE0DS2,"#9.016, (Kosmetik)",-61.44 ,"-6.144,40 %"
'3349668515738,23.45,B00DAUZ3IG,"#70.217, (Kosmetik)",-9.59 ,"-46,47 %"
'3360372055402,54.0,B0009OAGWE,"#8.319, (Kosmetik)",-19.23 ,"-43,70 %"
'3351500021086,22.1,B091K4PMKK,"#8.292, (Kosmetik)",-6.91 ,"-30,04 %"
'3414202173009,8.95,B000M000ZS,"#2.789, (Kosmetik)",-4.84 ,"-54,11 %"
'4011700837182,9.95,B002U6DE0A,"#37.886, (Kosmetik)",-12.04 ,"-1.203,92 %"
'088300607464,22.95,B00P80LH9U,-,-6.19 ,"-24,80 %"
'8435415011372,34.95,B075JK2FJT,"#105.410, (Kosmetik)",-9.35 ,"-26,51 %"
'8005610266435,50.45,B01MRV7J3C,"#70.672, (Kosmetik)",-11.40 ,"-22,60 %"
'3386460097345,29.83,B07FYG8CBG,"#48.078, (Kosmetik)",-3.31 ,"-8,71 %"
'3386460097321,57.0,B07FYHP9RC,"#48.078, (Kosmetik)",-1.61 ,"-2,19 %"
'8058045425601,26.0,B08FMV9ZFF,"#35.697, (Kosmetik)",-7.82 ,"-30,17 %"
'8058045422914,42.7,B08FMTPH7P,"#104.193, (Kosmetik)",-8.43 ,"-18,36 %"
'8058045422907,43.6,B08FMT5F4B,"#35.697, (Kosmetik)",-15.77 ,"-44,04 %"
'4011700902613,69.0,B089HPVR5C,"#100.915, (Kosmetik)",-27.70 ,"-55,41 %"
'8011003991136,27.14,B0009AF6NW,"#10.777, (Kosmetik)",-11.51 ,"-51,17 %"
'8011003991143,39.19,B00BVO8RJA,"#38.314, (Kosmetik)",-15.79 ,"-51,02 %"
'027131020424,68.2,B00IMU2IPA,"#8.357, (Kosmetik)",-60.61 ,"-6.061,00 %"
'3274872270879,42.01,B00LX8KAOE,"#90.267, (Kosmetik)",-7.85 ,"-17,09 %"
'3274872270909,72.3,B00LX8KWKG,"#90.267, (Kosmetik)",-22.84 ,"-37,24 %"
'3349668528721,23.9,B07GGSJVP6,"#43.982, (Kosmetik)",-7.91 ,"-33,11 %"
'3614271717092,29.5,B079X51GZZ,"#132.701, (Kosmetik)",-8.55 ,"-29,00 %"
'3614228834957,59.49,B08FD6BYFP,"#17.762, (Kosmetik)",-17.49 ,"-32,88 %"
'8011530830014,31.0,B008SBIIEI,"#214.610, (Kosmetik)",-6.45 ,"-19,00 %"
'8011530830021,48.8,B00GNJQ4ZC,"#112.348, (Kosmetik)",-13.45 ,"-29,56 %"
'8011003852673,35.0,B081HC4KL7,"#135.967, (Kosmetik)",-13.29 ,"-45,13 %"
'8011003852680,41.82,B081HBJCSN,"#119.047, (Kosmetik)",-17.01 ,"-52,54 %"
'8011003852697,58.95,B081HBNCGB,"#20.571, (Kosmetik)",-28.89 ,"-78,28 %"
'737052992860,14.95,B0146F1WR4,"#3.505, (Kosmetik)",-8.48 ,"-71,24 %"
'4011700748433,13.98,B0C4JXZ3S4,"#226.378, (Kosmetik)",2.59 ,"9,64 %"
'8005610516073,31.49,B07LDWWTVY,"#29.641, (Kosmetik)",-12.01 ,"-45,32 %"
'8005610516103,42.49,B074ZSRW2X,"#29.641, (Kosmetik)",-14.66 ,"-40,07 %"
'8058045420859,26.5,B07PDTVKBL,"#62.452, (Bürobedarf & Schreibwaren)",-5.67 ,"-19,17 %"
'8058045420866,36.5,B07PGX66B1,"#113.638, (Kosmetik)",-9.69 ,"-26,96 %"
'8058045420347,42.7,B07PJ1YQ4T,"#48.869, (Kosmetik)",-10.12 ,"-23,58 %"
'3349668550296,24.8,B07H6JGYM4,"#184.242, (Kosmetik)",-24.63 ,"-2.462,71 %"
'8435415052375,23.68,B09GMYN3NR,"#36.728, (Kosmetik)",-2.79 ,"-9,04 %"
'8011003809349,22.61,B00B98RXRA,"#37.097, (Kosmetik)",-7.40 ,"-32,43 %"
'4051281981867,9.95,B08WDBFJTS,"#4.047, (Küche, Haushalt & Wohnen)",-5.02 ,"-45,65 %"
'3607342123465,31.95,B003ZWEQGY,"#14.412, (Kosmetik)",-10.28 ,"-34,27 %"
'088300605538,30.95,B000C1VTK2,"#6.712, (Drogerie & Körperpflege)",-15.32 ,"-70,93 %"
'022548173701,42.7,B00718B09O,"#71.050, (Kosmetik)",-7.89 ,"-16,81 %"
'022548181089,43.99,B00314UJQW,"#31.997, (Kosmetik)",-18.85 ,"-57,74 %"
'3349668576128,55.95,B0018NNHNK,"#150.512, (Kosmetik)",-16.42 ,"-32,91 %"
'3349668576111,79.95,B07SZ3BFX8,"#55.701, (Kosmetik)",-23.07 ,"-32,51 %"
'085805557355,15.22,B01N4LCTIY,"#3.658, (Kosmetik)",-7.08 ,"-46,90 %"
'737052320441,15.45,B000XE6C2I,"#1.304, (Kosmetik)",-6.53 ,"-42,28 %"
'3386460109581,25.93,B082QJG3MQ,"#63.984, (Kosmetik)",-5.99 ,"-20,67 %"
'3386460109574,45.0,B082QJDP56,"#110.908, (Kosmetik)",-41.50 ,"-4.150,49 %"
'3386460109567,60.99,B082QJD3Z5,"#110.908, (Kosmetik)",-17.52 ,"-31,86 %"
'4011700908103,30.18,B08KH85F3L,"#24.584, (Kosmetik)",-7.39 ,"-22,97 %"
'4011700908110,39.76,B08KJF5CJG,"#24.584, (Kosmetik)",-10.99 ,"-27,85 %"
'3386460059190,18.6,B07WNXGMTD,"#50.501, (Kosmetik)",-3.22 ,"-13,65 %"
'3365440316621,25.95,B000S1NQTI,"#36.980, (Kosmetik)",-8.01 ,"-30,87 %"
'3386460126595,25.93,B09V61TH9T,"#47.789, (Kosmetik)",-7.19 ,"-26,93 %"
'3386460126588,45.53,B09V61WQN2,"#47.789, (Kosmetik)",-10.67 ,"-23,44 %"
'3386460126571,58.79,B09V61YYBN,"#47.789, (Kosmetik)",-6.00 ,"-8,70 %"
'4011609418321,6.54,B01M9FXUBT,"#29.712, (Kosmetik)",-8.80 ,"-879,90 %"
'3614223708741,14.99,B071S7P1VP,"#993, (Kosmetik)",-6.53 ,"-43,81 %"
'8681008055388,205.0,B0745D1W3W,"#40.873, (Kosmetik)",-42.51 ,"-21,90 %"
'8681008055180,295.0,B081T5RXVH,"#40.873, (Kosmetik)",-125.24 ,"-67,81 %"
'5203069116995,33.67,B0B4SRSD4V,"#12.686, (Kosmetik)",-7.70 ,"-21,41 %"
'3386460123525,25.93,B0925GH27B,"#83.437, (Kosmetik)",2.91 ,"6,94 %"
'3386460123518,38.73,B0925DKMNH,"#83.437, (Kosmetik)",-5.35 ,"-11,74 %"
'3386460123501,58.79,B0925GDXY5,"#83.437, (Kosmetik)",-14.44 ,"-25,45 %"
'719346628389,39.95,B01BMWN8RG,"#251.660, (Kosmetik)",-15.39 ,"-47,43 %"
'719346628372,44.5,B01BMWOSKM,"#23.885, (Kosmetik)",-9.11 ,"-19,33 %"
'3614273441940,37.77,B095LSXB44,"#22.315, (Kosmetik)",-2.37 ,"-4,84 %"
'3386460101080,12.07,B07K22259P,"#14.351, (Kosmetik)",-3.00 ,"-19,04 %"
'3386460087278,18.89,B06XDRM11R,"#26.848, (Kosmetik)",-7.25 ,"-38,40 %"
'3349668595174,31.2,B0B8SVHBRW,"#114.192, (Computer & Zubehör)",-6.09 ,"-17,28 %"
'4260309921048,44.99,B01N6JQWBL,"#6.195, (Kosmetik)",-22.23 ,"-76,66 %"
'085715565105,52.0,B08BCSKR8S,"#194.470, (Kosmetik)",-18.28 ,"-42,57 %"
'737052354927,24.45,B000VOLMIO,"#43.190, (Drogerie & Körperpflege)",-23.85 ,"-2.384,85 %"
'3616302931835,33.2,B09KFRWRJY,"#85.270, (Kosmetik)",-8.82 ,"-26,57 %"
'7640177367020,18.69,B07HCM1XZ5,"#15.242, (Kosmetik)",1.26 ,"4,05 %"
'3616301623410,44.99,B000PY61H2,"#2.862, (Kosmetik)",-22.97 ,"-82,35 %"
'8011003993840,17.28,B000T2DDF8,"#15.016, (Kosmetik)",-7.46 ,"-45,62 %"
'3414202000312,12.95,B001PTFVWC,"#6.187, (Kosmetik)",-5.73 ,"-42,26 %"
'4011700750023,22.61,B07X5JX5W4,"#18.519, (Kosmetik)",-3.35 ,"-11,66 %"
'4011700750061,47.6,B07X6JFLHT,"#51.059, (Kosmetik)",-11.38 ,"-23,90 %"
'027131019817,89.95,B000NVCTMS,"#68.107, (Kosmetik)",-30.13 ,"-41,84 %"
'3360373048861,30.3,B01BVG08VW,"#11.316, (Kosmetik)",-11.36 ,"-43,70 %"
'3360373048878,37.18,B000C1VTI4,"#58.459, (Kosmetik)",-17.65 ,"-69,89 %"
'085805557379,10.0,B01N9XZ7Z4,"#15.483, (Kosmetik)",-5.35 ,"-51,42 %"
'8434102000477,89.95,B07K26D2W1,"#297.515, (Kosmetik)",-25.74 ,"-33,09 %"
'8018365270756,13.27,B01F2LB16I,"#71.758, (Fashion)",-3.44 ,"-19,88 %"
'3614270415609,45.7,B06XHZJJ5T,"#12.323, (Kosmetik)",-28.86 ,"-144,72 %"
'3614270415593,52.0,B00V1JBA6M,"#39.628, (Kosmetik)",-15.13 ,"-31,86 %"
'020714147631,33.0,B000GHIUAO,"#68.117, (Kosmetik)",-31.03 ,"-3.102,61 %"
'8011530001858,7.77,B06WW3CYRZ,"#29.352, (Kosmetik)",-3.06 ,"-30,61 %"
'3607341184191,14.79,B005GZ2N90,"#5.750, (Kosmetik)",-9.11 ,"-93,04 %"
'3562700373145,15.6,B002WCN14Q,"#6.764, (Kosmetik)",-3.54 ,"-17,70 %"
'8034097959707,34.37,B01BU92WX2,"#101.681, (Kosmetik)",-9.41 ,"-27,42 %"
'8034097959714,59.6,B01BVV4BJC,"#101.681, (Kosmetik)",-25.42 ,"-60,73 %"
'8034097959721,81.6,B01BU92XRM,"#101.681, (Kosmetik)",-31.97 ,"-53,29 %"
'3414200009935,8.95,B002F50BTI,"#9.288, (Kosmetik)",-6.70 ,"-103,14 %"
'8057971186297,85.45,B07Q46VLPY,"#33.283, (Kosmetik)",-24.49 ,"-32,68 %"
'716393088357,15.9,B001IZ6WYE,"#6.340, (Kosmetik)",-3.80 ,"-19,06 %"
'716393009581,27.87,B001BKK3LO,"#6.340, (Kosmetik)",-9.29 ,"-34,95 %"
'716393009604,29.39,B0009OAGWY,"#38.361, (Kosmetik)",-17.64 ,"-107,95 %"
'3614222402152,35.95,B075YZ55D2,"#196.706, (Kosmetik)",-9.51 ,"-26,46 %"
'3349668583485,24.38,B09C6MD4PT,"#33.208, (Kosmetik)",-2.73 ,"-8,56 %"
'8052464891313,43.99,B00A9DP9JU,"#99.639, (Kosmetik)",-21.89 ,"-78,33 %"
'8052464891320,50.04,B0064N40Q2,"#99.639, (Kosmetik)",-17.29 ,"-41,18 %"
'8052464891306,67.4,B095MSXLGT,"#123.440, (Kosmetik)",-24.18 ,"-44,79 %"
'8058045423270,25.47,B084G8R9W6,"#229.359, (Kosmetik)",-5.47 ,"-18,56 %"
'8058045423263,30.35,B084G7XJMZ,"#191.971, (Kosmetik)",-6.81 ,"-20,32 %"
'8058045423287,60.0,B084G88FRJ,"#191.971, (Kosmetik)",-15.23 ,"-26,28 %"
'3607348064489,8.95,B0036681LU,"#5.828, (Kosmetik)",-2.69 ,"-20,69 %"
'8011003826506,41.45,B01JG5UVLM,"#81.244, (Drogerie & Körperpflege)",-8.68 ,"-19,98 %"
'3386460115599,20.0,B08BKZVT6K,"#11.733, (Kosmetik)",-7.43 ,"-37,15 %"
'4011700902033,43.2,B000MJZOM8,"#20.465, (Kosmetik)",-14.02 ,"-36,23 %"
'4011700902491,58.5,B089HMWWHW,"#70.526, (Kosmetik)",-52.85 ,"-5.284,75 %"
'3386460094542,16.65,B015CYSSXO,"#10.150, (Drogerie & Körperpflege)",-6.28 ,"-37,56 %"
'4011700837137,9.95,B002HT5XZ4,"#99.703, (Kosmetik)",-11.55 ,"-1.155,43 %"
'3616301623373,72.0,B000C214B0,"#8.994, (Kosmetik)",-42.83 ,"-133,86 %"
'8005610266794,56.49,B08KR1XTTD,"#78.257, (Kosmetik)",-33.40 ,"-126,07 %"
'4011700919161,34.26,B079RF8T67,"#95.205, (Kosmetik)",-12.35 ,"-41,23 %"
'4011700919178,58.49,B078WTNSPG,"#18.513, (Kosmetik)",-52.84 ,"-5.283,73 %"
'3614223379897,20.62,B071257ZFF,"#7.177, (Kosmetik)",-6.40 ,"-29,14 %"
'4011700919048,47.99,B06XJ4X2MN,"#39.030, (Drogerie & Körperpflege)",-13.50 ,"-30,00 %"
'3386460073882,26.2,B01N3A6BXN,"#102.829, (Kosmetik)",1.82 ,"4,45 %"
'3386460073875,56.99,B01NAZ2VVB,"#102.829, (Kosmetik)",-13.69 ,"-24,47 %"
'7640177367051,18.69,B07HBVL84M,"#15.242, (Kosmetik)",0.37 ,"1,24 %"
'3607347623465,9.65,B00I1G0V22,"#28.051, (Kosmetik)",-4.83 ,"-49,61 %"
'085715323026,24.95,B08VXL95MM,"#10.827, (Kosmetik)",-7.97 ,"-31,94 %"
'8057971181490,30.95,B07RWL4P8F,"#16.118, (Kosmetik)",-13.33 ,"-54,07 %"
'5901832063223,7.45,B01DCL1H5K,"#1.311, (Kosmetik)",-6.44 ,"-115,25 %"
'8057971181537,45.95,B0CCLFFY5X,-,-49.22 ,"-4.921,57 %"
'8011530805487,21.5,B072KNJGRP,"#142.882, (Kosmetik)",-1.28 ,"-4,27 %"
'8011530805494,37.7,B071GTWKQP,"#136.585, (Kosmetik)",-11.43 ,"-32,23 %"
'8011530805500,44.84,B072KNHR75,"#37.719, (Kosmetik)",-9.07 ,"-19,06 %"
'5050456522798,24.0,B0027EUG7E,"#15.236, (Drogerie & Körperpflege)",-7.01 ,"-28,45 %"
'085805577407,11.6,B01N5MRF0W,"#129.063, (Kosmetik)",-12.94 ,"-1.294,39 %"
'3274872403291,56.8,B08R3WQG39,"#600.796, (Kosmetik)",-51.62 ,"-5.162,08 %"
'085805574048,13.0,B086FCQH98,"#52.292, (Kosmetik)",-1.33 ,"-6,66 %"
'085805574031,17.8,B086FJH2YM,"#52.292, (Kosmetik)",-18.64 ,"-1.864,25 %"
'8011003991600,45.5,B001BSH5GC,"#53.164, (Kosmetik)",-23.51 ,"-85,66 %"
'085715261045,14.95,B01IAPKI3A,"#6.793, (Kosmetik)",-8.53 ,"-71,39 %"
'5203069090592,38.49,B08BYKMCC1,"#5.845, (Kosmetik)",-11.27 ,"-30,74 %"
'4013671000909,34.4,B00NAWPVHW,"#102.607, (Kosmetik)",-32.60 ,"-3.259,58 %"
'085715566003,31.45,B09H3SSPQ5,"#93.359, (Kosmetik)",-4.60 ,"-12,10 %"
'085715566027,52.0,B09H3QXGGX,"#209.930, (Kosmetik)",-4.88 ,"-7,73 %"
'8435415052368,22.86,B09CPB78DX,"#75.943, (Kosmetik)",-3.33 ,"-11,48 %"
'8052464891481,41.9,B095MNZFZX,"#120.372, (Kosmetik)",-11.25 ,"-27,56 %"
'8052464891498,47.03,B00HSGODUW,"#120.372, (Kosmetik)",-15.83 ,"-39,15 %"
'8052464891504,81.6,B095MQHB4R,"#66.167, (Kosmetik)",-28.98 ,"-45,43 %"
'4013670000252,45.22,B06Y14TQDC,"#48.564, (Kosmetik)",-14.61 ,"-36,53 %"
'027131261612,71.1,B00HXU1V8K,"#12.504, (Kosmetik)",-26.04 ,"-47,86 %"
'3614228834728,14.9,B08FBSL3KF,"#9.228, (Kosmetik)",-15.82 ,"-1.581,79 %"
'5203069090578,41.49,B08BYL9SCW,"#5.845, (Kosmetik)",-18.33 ,"-60,94 %"
'4011700902101,12.9,B009XKWPWE,"#72.342, (Kosmetik)",-13.62 ,"-1.362,38 %"
'3349668021345,68.49,B0009OAGS8,"#17.753, (Kosmetik)",-31.78 ,"-74,08 %"
'3616301786467,9.95,B000VOHJ9A,"#1.853, (Kosmetik)",-4.90 ,"-44,61 %"
'3259550301168,52.22,B00TPGK07S,"#98.384, (Kosmetik)",-20.52 ,"-50,99 %"
'3259550501155,78.74,B00TPGJWAO,"#98.384, (Kosmetik)",-10.25 ,"-11,73 %"
'8435415007573,21.11,B0748GMWJH,"#36.787, (Kosmetik)",-5.64 ,"-23,69 %"
'8057971183029,104.0,B09X1BQGXJ,"#126.807, (Kosmetik)",-36.64 ,"-45,84 %"
'3351500018765,20.2,B099WNT5C8,"#70.117, (Kosmetik)",-0.49 ,"-1,63 %"
'7640111493723,15.6,B00B9828L6,"#14.313, (Kosmetik)",-6.57 ,"-42,10 %"
'3386460103671,22.67,B07RQ75HDJ,"#42.948, (Kosmetik)",-7.50 ,"-32,42 %"
'3386460103664,32.0,B07RRB6N1K,"#42.948, (Kosmetik)",-6.08 ,"-16,63 %"
'3386460058728,44.4,B00JO7LEPU,"#48.545, (Kosmetik)",-11.61 ,"-26,27 %"
'3137370319238,39.8,B00112DTKO,"#48.886, (Kosmetik)",-37.13 ,"-3.713,03 %"
'4085404560042,9.4,B003HLK8RY,"#61.411, (Kosmetik)",-4.18 ,"-42,02 %"
'3274872404243,49.12,B087JXC6K2,"#126.555, (Kosmetik)",-7.57 ,"-13,78 %"
'3386460131360,18.6,B0BPMTC3PZ,"#1.432, (Kosmetik)",-4.96 ,"-23,62 %"
'3386460131346,25.3,B09VPQMJQD,"#48.466, (Kosmetik)",-5.84 ,"-20,93 %"
