Date,Building Number,Project Name,Address,Status,Url
06/27/2008,2008-006144,FREESTANDING BLDG,"2700 GEORGE BUSBEE PKY, KENNESAW GA 30144 GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01472&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006152,FREE STANDING BUILDING,"1370 DISCOVERY INDUSTRIAL CT, MABLETON GA 30126",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01471&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006141,DECK REPAIR,"2560 DELK RD, B-1460, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01470&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006140,DECK REPAIR,"2560 DELK RD, 1470, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01469&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006155,NEW TENANT - MOVE IN,"3060 COBB PKY, 106, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01468&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006158,NEW TENANT-INTERIOR RENO,"1755 THE EXCHANGE, 348, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01467&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006160,NEW TENANT-INTERIOR RENO,"1755 THE EXCHANGE, 350, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01466&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006162,NEW TENANT-INTERIOR RENO,"1755 THE EXCHANGE, 355, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01465&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006165,INTERIOR RENOVATION,"200 GALLERIA PKY, 1500, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01464&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006164,MOVE-IN,"100 GALLERIA PKY, 990, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01463&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006173,WALL SIGN,"2941 SE PACES FERRY RD, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01462&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006184,WALL SIGN,"4500 WEST VILLAGE PL BLDG 2000, SMYRNA GA 30080 GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01461&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006179,BANNER PERMIT,"3080 POWDER SPRINGS RD, POWDER SPRINGS GA 30127 GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01460&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006175,WALL SIGNS,"1 GALLERIA PARKWAY  1B-1, 1B-1, ATLANTA GA 30339 GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=01458&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006174,REPERMIT,"2266 VININGS CV, SMYRNA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04958&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006190,REPERMIT,"1347 LAKE CIR, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04955&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006189,FSB - BARN,"448 HURT RD, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04954&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006178,SCREEN PORCH,"1441 FENWICK DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04953&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006177,ADDITION,"356 TURNER RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04952&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006176,REPERMIT,"317 JULIA DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04951&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006183,FIRE DAMAGE REPAIR,"3834 RUNNING FOX DR, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04950&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006182,REPERMIT,"6143 QUEENS RIVER DR, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04949&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006181,ELEC,"1847 S COBB DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04948&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006180,INT REMODEL,"4295 ROCKY GLN, ROSWELL GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04947&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006172,SINGLE FAMILY STICK BUILT,"357 JULIA DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04946&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006171,RENOVATION,"313 MOSSY WAY, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04945&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006170,RESIDENTIAL POOL,"3223 CHIPPEWA RUN, KENNESAW GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04944&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006169,SINGLE FAMILY STICK BUILT,"3130 PLAINSMAN DR, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04943&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006168,POOL BARRIER,"3223 CHIPPEWA RUN, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04942&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006167,REPERMIT FROM 0803473RB,"3414 WOODRUN TRL, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04941&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006166,BASEMENT FINISH,"4203 SHAMANS DR, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04940&agencyCode=COBBCO&IsToShowInspection=
06/27/2008,2008-006163,ATTIC INSULATION,"2978 CYNTHIA CT, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=04939&agencyCode=COBBCO&IsToShowInspection=
